Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1385.47,1658.34,1818.13,1934.2,1654.78,1690.0,1751.4,1763.83,1810.05,1342.0,TBZ
Raw Material Cost,1220.76,1825.65,1600.46,1662.15,1403.12,1342.89,1381.88,1569.33,1432.16,927.7,TBZ
Change in Inventory,78.36,480.34,90.81,-7.94,-16.38,-110.34,-26.58,165.36,-34.32,-172.35,TBZ
Power and Fuel,2.23,3.51,5.03,5.09,5.54,5.21,4.78,4.25,3.93,2.08,TBZ
Other Mfr. Exp,4.7,3.55,7.06,6.62,7.09,7.28,104.16,119.01,99.24,31.95,TBZ
Employee Cost,46.01,55.47,61.83,57.13,66.03,74.48,73.31,73.46,76.39,55.19,TBZ
Selling and admin,65.5,96.98,93.33,109.44,96.62,71.24,93.6,93.29,49.11,31.21,TBZ
Other Expenses,1.51,1.84,3.14,4.44,15.14,2.87,-10.82,-11.08,-3.06,-3.29,TBZ
Other Income,1.61,4.77,6.48,23.25,4.59,3.99,6.93,5.4,4.92,12.89,TBZ
Depreciation,5.26,8.04,9.99,8.38,10.09,8.71,8.49,9.92,32.0,26.33,TBZ
Interest,32.55,24.84,51.58,56.77,60.96,55.3,44.44,53.3,62.01,51.68,TBZ
Profit before tax,86.92,123.57,83.0,39.49,-21.6,15.67,31.91,23.11,28.87,59.69,TBZ
Tax,29.73,38.56,27.94,13.45,1.54,-1.07,10.85,7.81,6.93,16.6,TBZ
Net profit,57.19,85.0,55.06,26.04,-23.13,16.74,21.05,15.31,21.94,43.09,TBZ
