Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,89.14,89.14,89.14,89.14,89.14,89.14,89.14,89.14,89.14,89.14,PASUPTAC
Reserves,3.0,-12.35,-12.47,-5.65,17.65,32.62,60.42,87.56,100.81,144.32,PASUPTAC
Borrowings,84.44,89.63,68.45,29.35,35.68,30.28,6.81,4.0,11.39,4.27,PASUPTAC
Other Liabilities,115.29,109.28,140.88,164.75,105.1,122.88,174.5,186.72,157.83,133.09,PASUPTAC
Total,291.87,275.7,286.0,277.59,247.57,274.92,330.87,367.42,359.17,370.82,PASUPTAC
Net Block,94.17,104.94,85.33,66.34,53.86,30.77,61.22,85.07,80.18,84.63,PASUPTAC
Capital Work in Progress,21.58,,,,,32.28,3.11,,0.44,,PASUPTAC
Investments,,,,,17.68,33.33,40.97,30.54,,25.44,PASUPTAC
Other Assets,176.12,170.76,200.67,211.25,176.03,178.54,225.57,251.81,278.55,260.75,PASUPTAC
Total,291.87,275.7,286.0,277.59,247.57,274.92,330.87,367.42,359.17,370.82,PASUPTAC
Receivables,18.5,20.85,33.48,26.67,39.28,32.19,46.92,67.54,34.92,54.99,PASUPTAC
Inventory,105.09,105.82,113.56,127.94,88.79,100.7,116.92,90.67,111.42,112.2,PASUPTAC
Cash & Bank,12.82,12.11,16.17,22.49,11.97,7.89,27.52,64.26,86.11,64.76,PASUPTAC
No. of Equity Shares,89148921.0,89133121.0,89148921.0,89148921.0,89148921.0,89148921.0,89148921.0,89148921.0,89148921.0,89133121.0,PASUPTAC
New Bonus Shares,,,,,,,,,,,PASUPTAC
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PASUPTAC
