Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,11.07,PILANIINVS
Reserves,663.77,799.56,836.39,855.02,870.13,916.08,5178.66,4408.26,4351.88,9066.51,PILANIINVS
Borrowings,,,,,,,,245.0,420.0,810.03,PILANIINVS
Other Liabilities,24.31,25.02,25.75,26.57,28.72,2.7,7.42,15.56,106.97,382.12,PILANIINVS
Total,695.99,832.49,870.05,889.5,906.76,926.69,5193.99,4676.73,4886.76,10269.73,PILANIINVS
Net Block,0.1,0.06,0.04,0.03,0.02,,2.4,1.95,2.23,1.79,PILANIINVS
Capital Work in Progress,,,,,,,,,,,PILANIINVS
Investments,679.1,719.57,794.08,808.05,886.36,915.43,5184.01,4665.41,3429.8,8224.05,PILANIINVS
Other Assets,16.79,112.86,75.93,81.42,20.38,11.26,7.58,9.37,1454.73,2043.89,PILANIINVS
Total,695.99,832.49,870.05,889.5,906.76,926.69,5193.99,4676.73,4886.76,10269.73,PILANIINVS
Receivables,0.32,0.61,0.4,0.57,0.43,0.27,0.25,0.52,0.84,0.45,PILANIINVS
Inventory,,,,,,,,,,,PILANIINVS
Cash & Bank,0.69,0.46,6.63,9.36,11.31,3.36,0.51,0.8,4.01,23.09,PILANIINVS
No. of Equity Shares,7908750.0,7908750.0,7908750.0,7908750.0,7908750.0,7908750.0,7908750.0,7908750.0,7908750.0,11072250.0,PILANIINVS
New Bonus Shares,,,,,,,,,,,PILANIINVS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PILANIINVS
