Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,3448.03,4524.64,4474.14,4998.05,5024.36,4775.52,5515.69,7586.04,7016.93,5960.82,APARINDS
Raw Material Cost,2860.65,3585.24,3577.77,4075.72,3803.84,3576.67,4247.27,6140.34,5539.03,4452.7,APARINDS
Change in Inventory,61.49,19.7,7.72,89.79,-53.72,63.87,-6.1,124.69,163.39,-39.09,APARINDS
Power and Fuel,47.16,56.84,56.4,59.36,56.42,61.11,59.81,100.06,91.04,77.76,APARINDS
Other Mfr. Exp,166.77,226.78,235.26,288.63,311.5,337.13,322.65,436.77,455.63,407.34,APARINDS
Employee Cost,48.14,60.9,62.47,72.07,95.74,112.12,123.43,144.21,163.72,154.41,APARINDS
Selling and admin,163.44,278.7,238.26,304.55,276.93,262.41,294.37,347.28,358.59,376.85,APARINDS
Other Expenses,21.03,32.31,30.7,34.05,50.72,53.57,50.46,54.82,99.6,60.97,APARINDS
Other Income,46.73,2.85,4.55,7.85,9.86,15.17,10.89,14.51,21.72,25.77,APARINDS
Depreciation,21.28,23.86,26.89,31.04,37.69,43.45,49.59,60.13,79.15,84.87,APARINDS
Interest,168.21,142.26,154.82,162.04,175.03,128.65,151.54,213.88,243.61,147.9,APARINDS
Profit before tax,59.57,140.3,103.84,68.23,172.63,279.45,221.36,227.75,171.67,184.7,APARINDS
Tax,0.26,38.14,35.05,20.37,56.93,97.13,77.31,80.66,32.69,47.88,APARINDS
Net profit,59.31,102.16,68.79,47.86,115.7,182.32,144.05,147.09,138.98,136.82,APARINDS
