Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,11502.82,11659.33,11805.64,10842.28,8911.32,11310.08,11969.04,13294.66,12217.13,12730.97,ITC
Expenses,6937.14,7096.96,7192.97,6678.75,6264.74,7221.92,7654.33,8821.62,8224.97,8115.93,ITC
Other Income,620.17,654.33,851.51,755.54,896.82,610.37,971.83,771.97,428.99,676.99,ITC
Depreciation,358.89,395.67,416.21,392.5,398.18,383.35,392.33,387.97,395.48,401.46,ITC
Interest,15.22,13.33,12.44,14.73,16.79,13.76,13.78,3.14,10.32,10.45,ITC
Profit before tax,4811.74,4807.7,5035.53,4511.84,3128.43,4301.42,4880.43,4853.9,4015.35,4880.12,ITC
Tax,1637.8,784.6,893.6,714.76,785.67,1048.8,1192.55,1105.49,1001.86,1182.94,ITC
Net profit,3173.94,4023.1,4141.93,3797.08,2342.76,3252.62,3687.88,3748.41,3013.49,3697.18,ITC
Operating Profit,4565.68,4562.37,4612.67,4163.53,2646.58,4088.16,4314.71,4473.04,3992.16,4615.04,ITC
