Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.19,12.03,13.23,132.27,144.62,144.62,144.62,144.62,141.32,141.32,SHK
Reserves,136.32,239.7,256.01,168.47,400.75,474.17,482.95,451.93,427.41,493.65,SHK
Borrowings,181.49,94.09,118.04,144.88,0.33,0.56,19.08,87.41,76.28,66.56,SHK
Other Liabilities,153.75,131.62,107.55,109.21,114.0,139.83,206.85,207.18,297.53,329.48,SHK
Total,476.75,477.44,494.83,554.83,659.7,759.18,853.5,891.14,942.54,1031.01,SHK
Net Block,96.84,97.5,103.89,94.02,92.63,113.82,154.04,200.97,253.88,222.19,SHK
Capital Work in Progress,21.25,25.81,0.15,,,4.57,18.16,23.92,13.21,16.72,SHK
Investments,112.45,113.02,97.96,99.48,167.12,220.28,269.46,269.44,253.01,320.59,SHK
Other Assets,246.21,241.11,292.83,361.33,399.95,420.51,411.84,396.81,422.44,471.51,SHK
Total,476.75,477.44,494.83,554.83,659.7,759.18,853.5,891.14,942.54,1031.01,SHK
Receivables,70.0,71.47,82.66,76.26,114.83,138.13,187.6,125.81,146.3,199.53,SHK
Inventory,117.52,115.71,166.13,193.04,202.98,190.51,156.8,185.96,176.78,175.1,SHK
Cash & Bank,11.38,21.1,13.37,56.96,45.51,17.28,4.72,6.27,36.39,31.39,SHK
No. of Equity Shares,51880.0,120320.0,132271.0,132271000.0,144620801.0,144620801.0,144620801.0,144620801.0,141320801.0,141320801.0,SHK
New Bonus Shares,,13955.0,,,,,,,,,SHK
Face value,1000.0,1000.0,1000.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SHK
