Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,488.78,433.1,465.91,384.45,174.46,252.76,351.8,354.35,242.64,347.06,JAGRAN
Expenses,373.77,362.76,340.04,320.75,185.35,201.3,225.97,266.43,219.17,248.76,JAGRAN
Other Income,0.68,8.89,5.72,2.33,8.58,8.09,8.69,1.42,16.33,13.23,JAGRAN
Depreciation,20.19,20.66,21.24,21.59,17.13,17.16,17.18,17.09,14.71,14.96,JAGRAN
Interest,5.78,4.41,4.8,5.58,6.45,6.99,6.93,7.97,7.05,6.94,JAGRAN
Profit before tax,89.72,54.16,105.55,38.86,-25.89,35.4,110.41,64.28,18.04,89.63,JAGRAN
Tax,30.27,-42.42,27.31,10.84,-6.62,9.08,27.78,18.42,3.67,22.53,JAGRAN
Net profit,59.45,96.58,78.24,28.01,-19.27,26.32,82.64,45.86,14.37,67.1,JAGRAN
Operating Profit,115.01,70.34,125.87,63.7,-10.89,51.46,125.83,87.92,23.47,98.3,JAGRAN
