Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,33933.46,38199.43,41711.03,41785.0,38268.67,47993.02,59616.82,70610.92,60435.97,64869.0,TATASTEEL
Raw Material Cost,8223.89,10330.74,10030.34,12366.92,10691.55,13377.96,17524.84,21648.14,18970.13,15014.65,TATASTEEL
Change in Inventory,220.72,404.6,155.18,715.94,-70.75,1329.65,-545.36,554.33,564.4,-1464.12,TATASTEEL
Power and Fuel,1990.16,2510.17,2772.31,2704.42,2545.82,2880.92,2925.2,3033.34,3104.4,2759.02,TATASTEEL
Other Mfr. Exp,4555.3,5686.04,6547.62,6284.91,6776.01,7860.9,8870.77,9861.44,10751.01,9419.4,TATASTEEL
Employee Cost,3047.26,3602.27,3673.08,4601.92,4319.89,4605.13,4918.54,5131.06,5036.62,5198.82,TATASTEEL
Selling and admin,3240.1,4059.55,4654.46,4679.15,5009.39,6597.22,7027.64,7925.02,7024.02,7561.3,TATASTEEL
Other Expenses,1560.7,1289.02,1371.5,1854.82,1457.72,2124.59,1637.58,3003.31,1196.36,1686.34,TATASTEEL
Other Income,1397.44,227.51,645.88,2473.63,-1043.87,-288.92,-2990.56,2290.85,-1355.72,3410.94,TATASTEEL
Depreciation,1151.44,1640.38,1928.7,1997.59,2962.28,3541.55,3727.46,3802.96,3920.12,3987.32,TATASTEEL
Interest,1925.42,1876.77,1820.58,1975.95,1848.05,2688.55,2810.62,2823.58,3031.01,3393.84,TATASTEEL
Profit before tax,9857.35,7836.6,9713.5,8508.89,1543.34,5356.93,6638.25,16227.25,6610.98,17795.13,TATASTEEL
Tax,3160.93,2773.63,3301.31,2069.77,587.69,1912.38,2468.7,5694.06,-132.82,4188.51,TATASTEEL
Net profit,6696.42,5062.97,6412.19,6439.12,955.65,3444.55,4169.55,10533.19,6743.8,13606.62,TATASTEEL
