Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,178.44,143.68,144.66,137.8,114.86,105.25,119.33,125.65,102.95,79.89,MURUDCERA
Raw Material Cost,51.28,42.6,39.75,36.75,26.98,26.24,33.9,40.67,32.92,30.76,MURUDCERA
Change in Inventory,-2.52,4.22,-11.06,-9.47,0.22,2.95,5.18,-7.9,-13.78,0.01,MURUDCERA
Power and Fuel,30.35,24.03,21.92,19.8,19.52,17.17,21.26,15.91,10.6,13.86,MURUDCERA
Other Mfr. Exp,15.21,17.8,12.37,12.32,12.05,15.57,12.45,11.14,5.62,6.61,MURUDCERA
Employee Cost,16.56,14.38,13.27,13.04,15.26,13.82,16.46,13.45,12.43,12.26,MURUDCERA
Selling and admin,20.57,17.71,15.31,14.77,13.72,8.14,8.44,7.79,6.87,7.72,MURUDCERA
Other Expenses,-0.22,0.16,0.44,0.65,0.28,0.96,0.38,0.06,,-0.38,MURUDCERA
Other Income,0.95,0.26,1.01,1.49,1.34,0.94,1.22,1.66,8.51,1.16,MURUDCERA
Depreciation,16.91,9.03,9.05,9.26,7.14,7.93,9.03,8.96,9.93,10.25,MURUDCERA
Interest,23.56,21.56,21.0,21.22,19.78,16.85,18.71,16.18,16.0,15.93,MURUDCERA
Profit before tax,2.65,0.89,1.5,2.01,1.69,2.46,5.1,5.25,3.31,-15.95,MURUDCERA
Tax,-1.12,0.05,0.33,0.3,0.12,1.15,0.18,0.45,1.56,-4.07,MURUDCERA
Net profit,3.77,0.84,1.17,1.72,1.57,1.32,4.92,4.79,1.75,-11.87,MURUDCERA
