Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,35.38,62.62,66.34,55.85,36.51,69.08,62.0,106.65,55.34,83.1,KABRAEXTRU
Expenses,39.66,55.49,59.6,52.92,33.75,59.19,50.74,89.81,48.5,70.93,KABRAEXTRU
Other Income,0.46,0.99,0.68,0.81,0.47,0.51,0.61,1.28,0.52,1.21,KABRAEXTRU
Depreciation,1.88,1.91,1.91,2.01,2.4,2.32,2.3,2.65,2.64,2.8,KABRAEXTRU
Interest,0.31,0.46,0.37,0.31,0.75,0.64,0.88,0.43,0.49,0.46,KABRAEXTRU
Profit before tax,-6.01,5.75,5.14,1.42,0.08,7.44,8.69,15.04,4.23,10.12,KABRAEXTRU
Tax,-0.01,-1.12,-0.7,0.65,0.32,1.49,2.87,2.38,1.2,3.43,KABRAEXTRU
Net profit,-6.0,6.87,5.83,0.76,-0.25,5.95,5.83,12.66,3.04,6.69,KABRAEXTRU
Operating Profit,-4.28,7.13,6.74,2.93,2.76,9.89,11.26,16.84,6.84,12.17,KABRAEXTRU
