Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,403.16,321.05,404.06,378.99,352.77,371.92,463.29,532.46,456.78,469.06,HIKAL
Expenses,334.65,262.69,328.41,308.36,300.23,302.15,371.97,423.2,361.06,378.17,HIKAL
Other Income,0.68,-14.58,0.47,1.73,0.64,0.95,0.52,2.87,3.18,0.87,HIKAL
Depreciation,20.32,20.51,20.69,20.94,20.71,21.17,21.81,21.55,22.56,24.2,HIKAL
Interest,12.05,13.58,13.09,13.7,9.68,8.5,8.05,9.97,7.99,7.96,HIKAL
Profit before tax,36.82,9.69,42.34,37.72,22.79,41.05,61.98,80.61,68.35,59.6,HIKAL
Tax,11.59,3.32,13.98,13.25,7.79,14.1,21.7,29.69,17.85,15.55,HIKAL
Net profit,25.23,6.37,28.36,24.47,15.0,26.95,40.28,50.92,50.5,44.05,HIKAL
Operating Profit,68.51,58.36,75.65,70.63,52.54,69.77,91.32,109.26,95.72,90.89,HIKAL
