Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,9.48,9.48,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,SUNCLAYLTD
Reserves,273.01,282.58,333.51,364.49,492.99,601.5,653.88,678.58,584.32,705.76,SUNCLAYLTD
Borrowings,389.71,414.29,362.17,378.24,369.09,354.23,665.51,723.69,719.8,674.12,SUNCLAYLTD
Other Liabilities,247.25,207.66,238.8,225.45,261.46,293.27,464.31,320.3,287.03,418.37,SUNCLAYLTD
Total,919.45,914.01,944.6,978.3,1133.66,1259.12,1793.82,1732.69,1601.27,1808.37,SUNCLAYLTD
Net Block,310.32,396.54,397.32,408.83,435.09,494.53,617.41,747.34,733.02,713.35,SUNCLAYLTD
Capital Work in Progress,84.66,12.26,8.55,9.34,21.81,36.87,82.46,13.2,13.14,11.61,SUNCLAYLTD
Investments,58.06,56.21,55.95,61.31,137.38,214.65,281.49,295.36,232.27,385.61,SUNCLAYLTD
Other Assets,466.41,449.0,482.78,498.82,539.38,513.07,812.46,676.79,622.84,697.8,SUNCLAYLTD
Total,919.45,914.01,944.6,978.3,1133.66,1259.12,1793.82,1732.69,1601.27,1808.37,SUNCLAYLTD
Receivables,158.53,160.78,182.16,179.96,188.23,171.1,288.57,214.36,160.07,228.96,SUNCLAYLTD
Inventory,191.7,200.55,189.45,199.84,236.24,235.14,361.32,331.76,271.32,301.07,SUNCLAYLTD
Cash & Bank,6.81,2.14,5.42,2.1,2.81,1.61,1.95,3.25,52.45,48.85,SUNCLAYLTD
No. of Equity Shares,18967584.0,18967584.0,20232100.0,20232085.0,20232085.0,20232085.0,20232085.0,20232085.0,20232085.0,20232085.0,SUNCLAYLTD
New Bonus Shares,,,,,,,,,,,SUNCLAYLTD
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,SUNCLAYLTD
