Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1132.93,864.38,1161.22,1097.55,1390.18,1410.1,1894.58,2155.11,2050.63,1916.67,TATAMETALI
Raw Material Cost,1036.79,736.83,808.63,728.96,656.33,659.49,1079.19,1335.81,1240.15,926.94,TATAMETALI
Change in Inventory,-53.55,37.23,-50.87,-4.35,15.19,6.03,-9.2,3.28,36.64,-41.17,TATAMETALI
Power and Fuel,7.98,13.61,29.05,32.35,64.43,57.23,28.32,38.15,42.45,38.8,TATAMETALI
Other Mfr. Exp,24.28,49.7,97.72,70.54,300.83,188.74,165.44,163.85,190.53,188.89,TATAMETALI
Employee Cost,29.64,44.1,28.71,35.31,71.99,84.88,100.26,111.99,125.39,127.91,TATAMETALI
Selling and admin,34.89,9.67,11.49,48.14,61.8,162.98,203.25,167.51,168.94,166.74,TATAMETALI
Other Expenses,51.21,59.6,40.62,24.39,32.55,36.58,31.62,34.67,34.54,36.64,TATAMETALI
Other Income,27.08,-6.06,-19.58,-0.48,1.1,0.66,20.24,7.78,15.82,8.14,TATAMETALI
Depreciation,16.47,16.11,15.84,12.52,32.96,36.43,49.07,57.64,65.06,67.13,TATAMETALI
Interest,30.66,20.48,26.76,33.67,47.28,38.8,48.09,44.49,34.66,24.78,TATAMETALI
Profit before tax,-125.46,-54.55,31.95,106.84,138.3,151.66,200.38,212.06,201.37,305.81,TATAMETALI
Tax,-34.86,,-6.65,23.18,26.03,35.61,41.2,30.17,35.42,86.01,TATAMETALI
Net profit,-90.6,-54.54,38.6,83.66,112.27,116.05,159.18,181.89,165.96,219.81,TATAMETALI
