Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,162.6,159.11,183.58,171.49,168.18,190.71,201.17,220.28,219.26,292.11,MODISNME
Raw Material Cost,119.32,117.12,126.78,128.86,105.91,128.58,142.97,167.5,145.32,216.41,MODISNME
Change in Inventory,10.01,0.69,-4.5,2.51,-4.7,1.86,4.13,14.21,-6.5,4.99,MODISNME
Power and Fuel,2.79,3.16,3.58,3.67,4.44,4.42,4.91,4.95,4.82,5.0,MODISNME
Other Mfr. Exp,5.99,5.81,7.19,9.04,9.4,9.87,11.41,11.32,11.83,11.45,MODISNME
Employee Cost,6.74,8.31,9.09,9.64,10.79,11.67,12.86,13.92,16.48,16.7,MODISNME
Selling and admin,3.04,3.28,3.17,2.9,3.35,3.74,3.11,4.07,3.34,2.56,MODISNME
Other Expenses,2.68,2.87,3.5,3.25,3.47,2.92,2.61,3.03,3.85,4.86,MODISNME
Other Income,-0.13,0.42,2.01,0.31,1.03,0.12,4.44,3.5,0.09,-2.06,MODISNME
Depreciation,5.26,6.05,6.22,6.63,6.37,6.4,6.28,6.36,6.18,6.08,MODISNME
Interest,2.99,3.35,3.1,3.68,3.59,3.01,2.08,2.38,2.18,2.18,MODISNME
Profit before tax,23.67,10.27,18.46,6.64,17.19,22.08,23.51,24.46,18.85,29.8,MODISNME
Tax,7.69,3.72,6.28,2.04,6.3,7.82,7.1,7.77,3.74,7.37,MODISNME
Net profit,15.98,6.56,12.18,4.6,10.88,14.26,16.4,16.68,15.11,22.43,MODISNME
