Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1166.38,760.82,882.54,638.58,613.16,836.65,584.34,459.1,288.52,248.46,ARSSINFRA
Raw Material Cost,312.83,227.93,184.93,122.62,112.42,170.64,128.05,154.95,68.93,79.76,ARSSINFRA
Change in Inventory,-18.6,-63.63,-75.65,-6.38,-17.64,-466.6,-11.93,13.34,10.68,-46.7,ARSSINFRA
Power and Fuel,107.31,74.02,65.34,55.69,47.56,79.86,111.06,58.35,45.42,35.8,ARSSINFRA
Other Mfr. Exp,483.77,213.1,300.77,202.74,199.25,115.72,142.3,152.67,165.39,119.04,ARSSINFRA
Employee Cost,44.38,41.15,27.9,26.72,27.01,27.8,29.65,26.6,22.15,11.41,ARSSINFRA
Selling and admin,40.76,37.87,37.72,33.42,26.47,25.1,31.78,15.41,12.8,7.05,ARSSINFRA
Other Expenses,-3.17,2.65,-10.09,-9.86,-2.95,185.39,67.45,54.71,13.96,18.16,ARSSINFRA
Other Income,14.27,8.93,-0.82,8.12,21.45,11.99,-76.05,24.88,64.76,32.14,ARSSINFRA
Depreciation,37.91,35.6,34.95,36.55,36.14,32.63,23.94,22.02,20.82,10.82,ARSSINFRA
Interest,162.08,133.82,163.11,166.96,164.84,81.29,40.9,29.44,4.6,2.47,ARSSINFRA
Profit before tax,-23.82,-60.02,1.44,5.48,6.23,-336.39,-78.77,-16.83,9.89,-50.61,ARSSINFRA
Tax,5.79,4.56,-0.23,-0.73,1.21,-4.78,-24.0,-5.62,1.89,2.05,ARSSINFRA
Net profit,-29.61,-64.59,1.67,6.22,5.02,-331.61,-54.77,-11.21,7.99,-52.66,ARSSINFRA
