Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,24.88,26.25,26.25,29.2,29.2,32.0,32.0,32.0,32.0,32.0,DEEPENR
Reserves,124.0,145.71,158.29,190.42,223.74,354.33,423.46,349.11,349.55,349.59,DEEPENR
Borrowings,101.4,87.49,111.77,114.12,264.56,272.22,231.14,,,,DEEPENR
Other Liabilities,62.37,40.81,62.28,50.26,106.24,75.31,103.55,0.44,0.36,0.62,DEEPENR
Total,312.65,300.26,358.59,384.0,623.74,733.86,790.15,381.55,381.91,382.21,DEEPENR
Net Block,140.54,197.35,237.8,270.87,373.34,518.63,509.33,320.12,320.05,319.98,DEEPENR
Capital Work in Progress,96.07,49.83,51.46,50.0,102.26,45.42,13.23,11.9,11.9,11.9,DEEPENR
Investments,5.06,4.0,4.44,1.33,17.37,46.83,110.83,18.62,48.62,48.62,DEEPENR
Other Assets,70.98,49.08,64.89,61.8,130.77,122.98,156.76,30.91,1.34,1.71,DEEPENR
Total,312.65,300.26,358.59,384.0,623.74,733.86,790.15,381.55,381.91,382.21,DEEPENR
Receivables,22.02,13.6,16.67,26.03,55.58,66.47,84.82,,,0.16,DEEPENR
Inventory,4.32,4.76,4.05,5.87,6.32,10.56,10.97,,,,DEEPENR
Cash & Bank,4.17,6.57,11.13,10.94,16.99,25.13,44.39,30.07,0.07,0.27,DEEPENR
No. of Equity Shares,24875000.0,26250000.0,26250000.0,29200000.0,17941920.0,32000000.0,32000000.0,32000000.0,32000000.0,32000000.0,DEEPENR
New Bonus Shares,,,,,,,,,,,DEEPENR
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,DEEPENR
