Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1393.41,1601.81,1722.04,2072.97,2380.58,1870.57,2343.68,2482.35,2681.11,2407.03,HERITGFOOD
Raw Material Cost,1129.56,1202.48,1352.69,1679.56,1906.75,1386.23,1878.65,1848.1,2211.06,1835.25,HERITGFOOD
Change in Inventory,47.62,-34.42,8.88,50.79,28.08,-33.42,43.05,-33.91,13.2,31.43,HERITGFOOD
Power and Fuel,36.77,43.24,37.64,36.38,41.01,26.87,28.43,31.72,35.93,34.12,HERITGFOOD
Other Mfr. Exp,53.62,16.48,21.74,76.4,23.13,81.66,101.87,110.51,33.08,29.35,HERITGFOOD
Employee Cost,69.23,87.23,100.17,110.84,140.13,97.91,120.14,136.85,149.57,170.39,HERITGFOOD
Selling and admin,92.31,105.27,118.86,133.76,159.61,91.26,119.19,124.61,123.75,103.19,HERITGFOOD
Other Expenses,4.75,7.66,2.75,3.14,5.69,23.65,396.09,142.5,517.37,15.06,HERITGFOOD
Other Income,2.0,0.06,4.45,7.03,5.18,250.39,401.68,140.4,302.1,8.41,HERITGFOOD
Depreciation,21.19,22.02,25.0,33.99,34.51,24.87,36.99,43.71,48.04,44.05,HERITGFOOD
Interest,22.03,19.42,15.31,17.58,17.03,49.35,18.98,22.15,22.29,19.27,HERITGFOOD
Profit before tax,13.57,63.65,61.21,39.14,85.98,305.74,88.07,128.69,-144.68,196.19,HERITGFOOD
Tax,4.24,13.69,15.9,10.93,30.55,30.71,27.69,45.25,15.33,51.03,HERITGFOOD
Net profit,9.33,49.96,45.31,28.21,55.43,275.03,60.38,83.44,-160.0,145.16,HERITGFOOD
