Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,71.68,87.62,94.45,97.57,103.59,119.22,125.36,138.21,167.5,143.4,AMBICAAGAR
Raw Material Cost,47.62,56.21,59.33,63.18,49.84,62.44,107.56,101.07,134.05,115.42,AMBICAAGAR
Change in Inventory,0.27,0.11,,2.19,0.1,-4.98,-0.07,0.22,3.73,-3.56,AMBICAAGAR
Power and Fuel,2.17,2.87,3.64,3.57,2.97,1.97,2.76,1.77,3.24,1.1,AMBICAAGAR
Other Mfr. Exp,3.82,0.46,6.57,6.81,17.26,5.32,5.21,5.43,4.66,5.5,AMBICAAGAR
Employee Cost,1.32,1.43,2.23,4.02,4.45,3.91,4.39,5.13,6.0,4.37,AMBICAAGAR
Selling and admin,19.84,26.38,25.85,25.88,28.36,28.08,10.57,11.95,9.22,7.72,AMBICAAGAR
Other Expenses,-13.33,-11.02,-17.24,-17.88,-11.98,0.52,0.06,0.59,-0.01,-0.01,AMBICAAGAR
Other Income,1.11,1.31,0.65,0.57,1.44,2.26,1.59,2.7,0.38,4.36,AMBICAAGAR
Depreciation,2.67,2.98,3.75,3.57,3.24,3.49,5.03,3.85,3.02,3.15,AMBICAAGAR
Interest,6.43,7.81,9.65,9.24,8.97,8.51,8.66,7.78,7.78,7.45,AMBICAAGAR
Profit before tax,2.52,1.92,1.32,1.94,2.02,2.26,-17.36,3.56,3.65,-0.5,AMBICAAGAR
Tax,0.63,0.62,0.26,0.5,0.67,0.73,0.47,-6.68,-0.62,-3.24,AMBICAAGAR
Net profit,1.88,1.29,1.06,1.44,1.35,1.54,-17.82,10.25,4.26,2.74,AMBICAAGAR
