Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,87.49,84.69,94.26,76.63,0.67,1.11,2.03,13.98,4.43,8.88,UFO
Expenses,68.65,67.66,70.82,56.69,21.79,20.45,23.75,41.58,22.29,24.77,UFO
Other Income,49.25,1.53,1.62,43.93,1.91,1.94,6.12,3.03,1.41,21.09,UFO
Depreciation,14.0,14.26,15.92,15.94,14.78,14.5,13.91,13.56,12.92,12.99,UFO
Interest,1.93,2.26,2.55,2.31,2.85,3.45,3.13,2.86,2.73,2.98,UFO
Profit before tax,52.16,2.04,6.59,45.62,-36.84,-35.35,-32.64,-40.99,-32.1,-10.77,UFO
Tax,2.11,11.93,-12.33,0.54,-9.16,-9.13,-8.93,-5.95,-8.07,-1.76,UFO
Net profit,50.05,-9.89,18.92,45.08,-27.68,-26.22,-23.71,-35.04,-24.03,-9.01,UFO
Operating Profit,18.84,17.03,23.44,19.94,-21.12,-19.34,-21.72,-27.6,-17.86,-15.89,UFO
