Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,30850.62,34077.94,39547.61,43750.04,44022.14,41387.64,41252.09,46810.34,48934.99,69239.78,CANBK
Raw Material Cost,,,,,,,,,,,CANBK
Change in Inventory,,,,,,,,,,,CANBK
Power and Fuel,,,,,,,,,,,CANBK
Other Mfr. Exp,149.76,152.32,181.17,199.01,206.74,236.82,279.83,314.77,320.55,542.26,CANBK
Employee Cost,2974.24,3254.52,3673.82,4275.65,4447.45,4916.28,5444.73,6040.3,7135.22,12690.78,CANBK
Selling and admin,838.84,901.74,1071.15,1276.46,1426.22,1540.57,1640.57,1537.85,1605.78,2675.3,CANBK
Other Expenses,2414.47,2861.64,4659.4,4538.11,11574.0,8763.04,17856.86,15070.73,13198.92,18911.71,CANBK
Other Income,2927.6,3153.01,3932.76,4550.25,4875.23,7554.4,6942.85,6574.96,7813.15,15285.29,CANBK
Depreciation,156.89,189.69,228.47,427.06,169.96,327.54,445.05,416.84,432.16,820.17,CANBK
Interest,23161.31,26198.94,30603.17,34086.37,34258.77,31515.87,29088.76,32332.22,35811.08,45177.62,CANBK
Profit before tax,4082.71,3672.1,3063.19,3497.63,-3185.77,1641.92,-6560.86,-2327.41,-1755.57,3707.23,CANBK
Tax,800.0,800.0,625.0,795.0,-372.95,520.0,-2338.62,-2674.42,480.15,1149.65,CANBK
Net profit,3282.71,2872.1,2438.19,2702.62,-2812.82,1121.92,-4222.24,347.02,-2235.72,2557.58,CANBK
