Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,3.09,3.09,4.09,81.84,94.74,94.79,94.88,94.99,94.99,94.99,PRECAM
Reserves,84.47,108.97,172.78,154.48,395.32,457.16,475.24,506.96,554.89,617.38,PRECAM
Borrowings,157.66,153.21,176.95,184.39,166.47,110.82,47.26,27.22,22.84,36.93,PRECAM
Other Liabilities,92.32,128.49,146.82,133.65,107.44,107.19,108.31,110.37,86.93,102.64,PRECAM
Total,337.54,393.76,500.64,554.36,763.97,769.96,725.69,739.54,759.65,851.94,PRECAM
Net Block,103.58,198.91,222.62,200.39,190.85,215.6,242.07,279.49,244.81,225.78,PRECAM
Capital Work in Progress,51.78,22.28,0.35,8.81,14.43,8.9,8.57,8.02,8.36,5.69,PRECAM
Investments,0.7,3.14,73.35,76.15,68.41,102.19,183.62,172.25,206.01,269.51,PRECAM
Other Assets,181.48,169.43,204.32,269.01,490.28,443.27,291.43,279.78,300.47,350.96,PRECAM
Total,337.54,393.76,500.64,554.36,763.97,769.96,725.69,739.54,759.65,851.94,PRECAM
Receivables,56.15,83.68,112.47,105.24,91.75,111.05,82.55,99.73,112.47,90.87,PRECAM
Inventory,20.14,36.29,41.14,37.63,39.25,31.33,27.0,35.19,44.13,52.24,PRECAM
Cash & Bank,77.41,24.98,26.72,89.62,315.75,256.94,149.96,78.06,52.73,58.25,PRECAM
No. of Equity Shares,309208.0,309208.0,409208.0,81841600.0,94744825.0,94794530.0,94876635.0,94985835.0,94985835.0,94985835.0,PRECAM
New Bonus Shares,,,,77749520.0,,,,,,,PRECAM
Face value,100.0,100.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PRECAM
