Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,400.43,278.21,236.87,266.28,350.53,485.84,573.65,873.34,985.79,779.98,CONFIPET
Raw Material Cost,319.44,191.4,122.79,188.87,254.13,359.6,430.32,647.39,742.07,581.45,CONFIPET
Change in Inventory,-2.12,0.43,0.81,-0.16,3.51,4.94,5.34,3.95,-5.73,7.41,CONFIPET
Power and Fuel,5.05,4.41,4.2,3.18,3.96,5.13,4.51,7.21,6.21,5.21,CONFIPET
Other Mfr. Exp,8.54,11.37,49.13,14.82,27.6,36.89,34.64,34.03,20.94,11.39,CONFIPET
Employee Cost,7.65,7.39,7.84,8.77,12.62,16.6,16.82,26.29,41.9,31.31,CONFIPET
Selling and admin,13.61,18.71,16.69,16.49,20.08,31.26,23.64,41.38,45.11,37.38,CONFIPET
Other Expenses,3.9,5.94,0.45,2.76,1.21,1.34,1.21,4.39,3.05,4.31,CONFIPET
Other Income,0.8,1.74,1.1,-14.55,1.42,1.78,1.96,4.22,3.8,1.62,CONFIPET
Depreciation,21.76,24.09,21.88,28.26,22.28,23.51,23.19,28.15,49.42,50.04,CONFIPET
Interest,14.7,13.97,12.68,10.89,10.88,11.77,10.52,8.3,8.97,6.9,CONFIPET
Profit before tax,4.46,3.1,3.12,-22.47,2.7,6.46,36.1,84.37,66.19,61.02,CONFIPET
Tax,1.35,1.03,1.04,0.56,0.84,1.95,10.83,25.32,16.54,15.26,CONFIPET
Net profit,3.11,2.06,2.08,-23.03,1.87,4.5,25.27,59.06,49.65,45.76,CONFIPET
