Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.62,12.62,12.62,12.62,13.22,13.22,16.52,16.52,16.52,16.52,VIPCLOTHNG
Reserves,74.82,75.14,78.3,79.44,80.12,143.01,178.12,135.27,120.07,118.53,VIPCLOTHNG
Borrowings,82.76,98.99,83.18,94.51,94.11,96.36,80.2,82.78,78.8,88.72,VIPCLOTHNG
Other Liabilities,50.99,66.36,72.59,68.0,55.87,88.4,88.74,67.83,56.92,46.37,VIPCLOTHNG
Total,221.19,253.11,246.69,254.57,243.32,340.99,363.58,302.4,272.31,270.14,VIPCLOTHNG
Net Block,70.33,69.44,71.75,66.58,61.53,171.1,166.03,108.52,109.23,106.53,VIPCLOTHNG
Capital Work in Progress,,0.03,0.03,1.85,0.15,,,,,,VIPCLOTHNG
Investments,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,VIPCLOTHNG
Other Assets,150.85,183.63,174.9,186.13,181.63,169.88,197.54,193.87,163.08,163.61,VIPCLOTHNG
Total,221.19,253.11,246.69,254.57,243.32,340.99,363.58,302.4,272.31,270.14,VIPCLOTHNG
Receivables,47.01,56.68,56.47,75.62,55.04,52.85,65.17,60.44,48.62,60.36,VIPCLOTHNG
Inventory,91.77,107.63,100.09,92.34,115.56,103.32,113.49,111.7,92.37,76.68,VIPCLOTHNG
Cash & Bank,2.42,3.73,2.72,2.54,2.91,3.99,5.11,5.72,4.47,7.93,VIPCLOTHNG
No. of Equity Shares,63077215.0,63077215.0,63077000.0,63077215.0,66077215.0,66077215.0,82596519.0,82596519.0,82596519.0,82596519.0,VIPCLOTHNG
New Bonus Shares,,,,,,,,,,,VIPCLOTHNG
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,VIPCLOTHNG
