Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.92,17.7,17.7,17.7,18.55,21.55,24.12,24.95,24.95,26.59,PIONEEREMB
Reserves,76.17,48.68,88.47,96.32,72.98,46.14,50.84,57.29,65.43,87.78,PIONEEREMB
Borrowings,197.95,194.39,132.11,102.36,74.86,63.86,63.76,55.58,34.79,30.63,PIONEEREMB
Other Liabilities,74.04,69.93,72.48,76.4,56.31,59.11,48.61,46.03,36.57,34.2,PIONEEREMB
Total,361.08,330.7,310.76,292.78,222.7,190.66,187.33,183.85,161.74,179.2,PIONEEREMB
Net Block,110.41,102.91,96.83,82.94,78.04,98.73,95.92,93.35,85.13,80.03,PIONEEREMB
Capital Work in Progress,5.2,5.96,3.46,4.94,3.36,0.36,2.98,1.81,0.25,,PIONEEREMB
Investments,22.5,26.6,26.6,26.6,52.52,9.3,9.3,9.34,9.3,9.3,PIONEEREMB
Other Assets,222.97,195.23,183.87,178.3,88.78,82.27,79.13,79.35,67.06,89.87,PIONEEREMB
Total,361.08,330.7,310.76,292.78,222.7,190.66,187.33,183.85,161.74,179.2,PIONEEREMB
Receivables,47.15,46.17,46.56,35.05,24.63,21.58,25.01,27.45,15.79,19.95,PIONEEREMB
Inventory,33.25,33.57,28.86,33.24,28.55,39.28,30.86,30.33,34.13,39.78,PIONEEREMB
Cash & Bank,1.31,3.37,3.11,3.98,1.53,1.3,1.4,0.56,1.43,6.18,PIONEEREMB
No. of Equity Shares,12915165.0,17699094.0,17700000.0,17699094.0,18549094.0,21549100.0,24117285.0,24947942.0,24947942.0,26590942.0,PIONEEREMB
New Bonus Shares,,,,,,,,,,,PIONEEREMB
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PIONEEREMB
