Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.94,4.04,4.04,7.39,7.39,10.62,11.36,11.36,11.38,11.44,MATRIMONY
Reserves,-7.88,1.16,-7.08,-10.6,-33.71,-10.47,161.83,189.61,214.29,249.54,MATRIMONY
Borrowings,8.79,25.5,14.81,27.55,48.7,44.53,6.41,51.95,61.19,59.71,MATRIMONY
Other Liabilities,57.42,57.83,69.87,76.01,98.77,77.21,89.37,105.63,113.74,128.1,MATRIMONY
Total,64.27,88.53,81.64,100.35,121.15,121.89,268.97,358.55,400.6,448.79,MATRIMONY
Net Block,14.97,17.22,18.45,23.6,28.34,24.22,67.61,123.51,133.02,126.58,MATRIMONY
Capital Work in Progress,0.24,0.22,4.31,0.26,,,0.02,0.05,0.07,,MATRIMONY
Investments,0.1,1.25,2.97,0.24,0.05,0.02,73.74,136.87,126.61,91.27,MATRIMONY
Other Assets,48.96,69.84,55.91,76.25,92.76,97.65,127.6,98.12,140.9,230.94,MATRIMONY
Total,64.27,88.53,81.64,100.35,121.15,121.89,268.97,358.55,400.6,448.79,MATRIMONY
Receivables,2.52,1.49,1.63,1.13,5.81,9.6,5.28,3.5,2.17,7.48,MATRIMONY
Inventory,,,,,,,,,,,MATRIMONY
Cash & Bank,32.44,30.78,36.77,52.49,53.77,55.0,94.16,65.33,112.12,195.81,MATRIMONY
No. of Equity Shares,19793333.0,13463632.0,13463632.0,24630426.0,14778256.0,21241590.0,22710910.0,22729356.0,22766173.0,22871556.0,MATRIMONY
New Bonus Shares,,,,,,,,,,,MATRIMONY
Face value,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,MATRIMONY
