Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1871.87,2032.39,2185.59,2645.32,2791.91,2822.18,3011.56,3276.39,3186.39,1752.41,RAYMOND
Raw Material Cost,662.86,761.97,856.13,1169.29,1251.62,1265.45,1469.65,1530.22,1496.36,550.46,RAYMOND
Change in Inventory,52.4,35.79,59.04,32.43,71.16,28.67,236.39,114.9,225.33,-272.6,RAYMOND
Power and Fuel,106.16,138.25,140.54,137.76,133.24,129.23,126.84,129.95,120.72,63.3,RAYMOND
Other Mfr. Exp,308.04,319.6,328.01,319.66,350.74,326.99,433.52,429.66,509.15,275.44,RAYMOND
Employee Cost,244.52,280.22,276.56,314.25,342.12,381.71,424.2,469.46,478.58,321.6,RAYMOND
Selling and admin,309.72,312.5,307.92,417.01,475.86,489.2,487.89,501.79,438.3,197.06,RAYMOND
Other Expenses,69.1,83.53,196.54,92.61,81.49,98.18,95.42,92.4,111.87,62.53,RAYMOND
Other Income,97.83,59.36,217.16,124.22,131.0,121.73,174.2,139.77,162.96,129.29,RAYMOND
Depreciation,109.86,116.02,114.5,93.49,91.77,90.37,95.71,108.59,155.32,145.04,RAYMOND
Interest,134.8,156.11,153.42,148.26,154.83,144.36,147.45,174.75,194.49,170.17,RAYMOND
Profit before tax,77.04,-40.66,88.17,109.64,112.4,47.09,141.47,94.24,69.89,-176.5,RAYMOND
Tax,20.69,7.17,0.05,9.65,38.65,13.27,43.4,20.42,-24.42,-58.0,RAYMOND
Net profit,56.35,-47.84,88.12,100.0,73.75,33.83,98.07,73.82,94.32,-118.49,RAYMOND
