Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,23.73,19.16,26.98,15.76,17.22,20.78,16.89,22.27,16.13,28.93,KANANIIND
Expenses,23.15,18.39,27.08,16.0,16.46,20.74,16.91,22.22,16.08,28.61,KANANIIND
Other Income,-0.14,-0.32,0.48,0.64,-0.16,0.42,0.24,0.42,0.32,0.18,KANANIIND
Depreciation,0.03,0.03,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.02,KANANIIND
Interest,0.07,0.3,0.2,0.24,0.35,0.32,0.14,0.32,0.23,0.3,KANANIIND
Profit before tax,0.34,0.12,0.14,0.12,0.23,0.12,0.06,0.13,0.12,0.18,KANANIIND
Tax,0.06,0.01,0.02,0.07,0.03,0.02,0.01,0.02,0.02,0.03,KANANIIND
Net profit,0.27,0.11,0.12,0.06,0.19,0.1,0.05,0.11,0.11,0.15,KANANIIND
Operating Profit,0.58,0.77,-0.1,-0.24,0.76,0.04,-0.02,0.05,0.05,0.32,KANANIIND
