Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,50.41,50.41,50.41,50.91,50.9,50.9,57.21,57.21,57.21,63.51,APOLLOTYRE
Reserves,1997.2,2280.24,2678.63,3219.78,4606.93,5280.29,7203.41,7583.96,7634.94,9409.05,APOLLOTYRE
Borrowings,2148.22,2102.45,1518.98,1102.24,782.66,1805.58,2544.95,2750.28,4393.54,4346.53,APOLLOTYRE
Other Liabilities,1570.02,1432.98,1863.98,1748.47,2079.06,2739.25,3337.01,3257.48,4396.29,5344.36,APOLLOTYRE
Total,5765.85,5866.08,6112.0,6121.4,7519.55,9876.02,13142.58,13648.93,16481.98,19163.45,APOLLOTYRE
Net Block,2850.63,3071.35,3253.58,3107.04,3299.83,4795.17,5713.87,6399.52,9285.19,10234.14,APOLLOTYRE
Capital Work in Progress,310.66,248.97,34.97,129.65,416.37,621.48,671.79,654.9,1272.07,1029.96,APOLLOTYRE
Investments,562.65,612.7,651.46,751.92,1506.09,1399.31,2978.42,2232.57,2409.52,2499.79,APOLLOTYRE
Other Assets,2041.91,1933.06,2171.99,2132.79,2297.26,3060.06,3778.5,4361.94,3515.2,5399.56,APOLLOTYRE
Total,5765.85,5866.08,6112.0,6121.4,7519.55,9876.02,13142.58,13648.93,16481.98,19163.45,APOLLOTYRE
Receivables,363.91,302.01,240.55,320.01,292.76,386.49,550.15,779.5,445.08,732.04,APOLLOTYRE
Inventory,1107.78,1120.83,1283.69,1185.19,1019.75,1729.4,1721.49,2051.48,1808.25,2076.6,APOLLOTYRE
Cash & Bank,115.59,154.19,221.11,207.84,290.97,139.38,260.52,217.57,236.58,1400.25,APOLLOTYRE
No. of Equity Shares,504094770.0,504038335.0,504038340.0,509094770.0,509024770.0,509024770.0,572049980.0,572049980.0,572049980.0,635100946.0,APOLLOTYRE
New Bonus Shares,,,,,,,,,,,APOLLOTYRE
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,APOLLOTYRE
