Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,106.87,84.32,114.11,117.75,67.84,98.91,110.71,116.43,83.6,117.65,TTL
Expenses,97.48,80.57,100.85,109.23,63.38,93.44,97.68,99.98,72.12,104.74,TTL
Other Income,0.1,1.51,0.4,-0.05,0.39,0.17,0.18,-25.84,0.12,0.3,TTL
Depreciation,2.73,2.72,2.73,2.68,2.71,2.74,2.74,2.49,0.91,0.91,TTL
Interest,8.06,9.32,8.86,6.89,7.67,6.73,6.71,7.17,6.54,7.09,TTL
Profit before tax,-1.3,-6.78,2.07,-1.1,-5.53,-3.83,3.76,-19.05,4.15,5.21,TTL
Tax,-1.67,-4.16,0.34,-0.36,-1.57,-1.17,1.97,-16.29,,,TTL
Net profit,0.38,-2.62,1.72,-0.74,-3.96,-2.66,1.79,-2.77,4.16,5.21,TTL
Operating Profit,9.39,3.75,13.26,8.52,4.46,5.47,13.03,16.45,11.48,12.91,TTL
