Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,195.29,220.19,522.81,623.03,406.64,390.52,356.88,286.16,461.58,589.15,ASTRAMICRO
Raw Material Cost,88.07,95.34,391.81,438.39,193.45,193.12,142.89,174.89,324.85,456.19,ASTRAMICRO
Change in Inventory,13.55,-5.1,43.44,5.05,-25.87,1.91,-5.48,15.6,57.94,37.74,ASTRAMICRO
Power and Fuel,1.67,2.15,3.07,2.48,2.06,2.44,2.9,2.78,3.26,3.15,ASTRAMICRO
Other Mfr. Exp,5.99,7.76,8.62,7.27,9.57,13.5,10.28,10.3,10.81,13.12,ASTRAMICRO
Employee Cost,27.47,28.25,37.95,39.99,51.22,57.54,66.39,61.71,66.69,64.55,ASTRAMICRO
Selling and admin,28.81,22.58,30.91,32.36,33.03,16.02,13.09,15.73,17.83,14.76,ASTRAMICRO
Other Expenses,-4.07,-5.4,5.03,-3.85,-8.78,4.27,3.72,3.01,6.19,8.76,ASTRAMICRO
Other Income,3.26,6.78,7.56,6.08,8.4,5.89,8.35,24.49,12.09,11.64,ASTRAMICRO
Depreciation,12.45,13.35,14.8,21.54,23.58,24.07,27.03,28.57,25.32,23.07,ASTRAMICRO
Interest,7.9,7.4,11.87,14.54,13.68,14.71,14.52,12.52,14.0,23.57,ASTRAMICRO
Profit before tax,43.81,50.44,69.75,81.44,71.36,72.65,78.93,16.74,62.66,31.36,ASTRAMICRO
Tax,10.61,13.26,18.82,20.72,15.0,12.46,18.25,4.21,15.32,7.43,ASTRAMICRO
Net profit,33.2,37.19,50.93,60.73,56.36,60.18,60.69,12.54,47.34,23.93,ASTRAMICRO
