Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1388.93,1388.93,1388.93,1388.93,1388.93,1388.93,1388.93,1388.93,1388.93,1388.93,JPINFRATEC
Reserves,4388.71,4791.23,4665.63,4963.42,4618.69,3742.0,1923.28,-217.38,-2360.17,-4628.72,JPINFRATEC
Borrowings,7109.58,8103.25,8435.73,8752.77,9148.75,8340.55,8446.24,8450.68,8454.33,8456.37,JPINFRATEC
Other Liabilities,3887.29,5091.31,5869.96,4457.67,3143.5,4729.58,6751.07,14696.4,15970.8,18098.33,JPINFRATEC
Total,16774.51,19374.72,20360.25,19562.79,18299.87,18201.06,18509.52,24318.63,23453.89,23314.91,JPINFRATEC
Net Block,27.28,9647.17,9628.57,9598.41,9564.37,9522.19,10110.14,10065.73,10020.34,9972.78,JPINFRATEC
Capital Work in Progress,9202.61,330.77,560.87,557.76,607.29,619.75,,,,,JPINFRATEC
Investments,,200.0,250.0,427.5,427.5,427.5,427.5,427.5,427.5,,JPINFRATEC
Other Assets,7544.62,9196.78,9920.81,8979.12,7700.71,7631.62,7971.88,13825.4,13006.05,13342.13,JPINFRATEC
Total,16774.51,19374.72,20360.25,19562.79,18299.87,18201.06,18509.52,24318.63,23453.89,23314.91,JPINFRATEC
Receivables,409.55,363.44,132.75,525.15,795.4,521.75,219.65,187.17,206.2,206.02,JPINFRATEC
Inventory,4528.35,5707.85,6725.82,6336.8,5824.37,5586.28,6337.58,12362.44,11597.54,11719.52,JPINFRATEC
Cash & Bank,541.6,254.33,372.15,91.64,20.65,36.52,43.45,31.59,110.07,303.35,JPINFRATEC
No. of Equity Shares,1388933497.0,1388933497.0,1388933497.0,1388933497.0,1388933497.0,1388933497.0,1388933497.0,1388933497.0,1388933497.0,1388933497.0,JPINFRATEC
New Bonus Shares,,,,,,,,,,,JPINFRATEC
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,JPINFRATEC
