Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,719.69,633.82,727.03,581.27,258.5,606.86,774.64,781.35,626.38,740.79,AKZOINDIA
Expenses,616.31,561.02,610.98,494.38,271.11,502.31,639.6,667.62,535.84,645.93,AKZOINDIA
Other Income,7.94,6.68,10.68,7.09,6.0,5.79,5.71,5.75,9.73,3.11,AKZOINDIA
Depreciation,20.2,20.36,19.28,19.17,17.51,18.71,20.41,18.91,17.99,19.71,AKZOINDIA
Interest,2.53,2.81,3.08,0.92,2.95,2.59,3.26,1.45,2.69,2.96,AKZOINDIA
Profit before tax,88.59,56.31,104.37,73.89,-27.07,89.04,117.08,99.12,79.59,75.3,AKZOINDIA
Tax,31.45,7.06,27.38,19.86,-6.81,22.76,29.71,24.91,3.68,19.58,AKZOINDIA
Net profit,57.14,49.25,76.99,54.03,-20.26,66.28,87.37,74.21,75.91,55.72,AKZOINDIA
Operating Profit,103.38,72.8,116.05,86.89,-12.61,104.55,135.04,113.73,90.54,94.86,AKZOINDIA
