Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,16.99,16.83,16.4,16.4,16.4,16.4,16.4,15.83,15.2,15.2,SELAN
Reserves,190.57,220.95,245.4,263.92,266.98,265.79,278.0,309.98,312.56,311.21,SELAN
Borrowings,11.74,,,,,,0.45,0.64,1.45,0.7,SELAN
Other Liabilities,55.54,48.86,76.83,101.58,85.12,66.65,73.35,61.76,63.85,48.55,SELAN
Total,274.84,286.64,338.63,381.9,368.5,348.84,368.2,388.21,393.06,375.66,SELAN
Net Block,6.38,6.37,8.4,10.75,10.03,9.48,11.82,11.1,9.37,7.67,SELAN
Capital Work in Progress,120.76,113.47,158.63,207.31,208.29,199.29,202.61,196.86,180.46,164.47,SELAN
Investments,,,,,,,35.06,132.57,126.82,129.28,SELAN
Other Assets,147.7,166.8,171.6,163.84,150.18,140.07,118.71,47.68,76.41,74.24,SELAN
Total,274.84,286.64,338.63,381.9,368.5,348.84,368.2,388.21,393.06,375.66,SELAN
Receivables,19.94,15.48,24.11,15.05,11.09,13.32,18.66,18.46,17.53,12.51,SELAN
Inventory,2.26,2.23,7.19,2.95,2.8,9.16,8.29,8.11,7.39,6.69,SELAN
Cash & Bank,111.36,130.35,126.34,114.66,104.14,112.96,86.5,15.94,45.72,47.48,SELAN
No. of Equity Shares,16987043.0,16825525.0,16400000.0,16400000.0,16400000.0,16400000.0,16400000.0,15830000.0,15200000.0,15200000.0,SELAN
New Bonus Shares,,,,,,,,,,,SELAN
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SELAN
