Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,NELCAST
Reserves,225.33,234.19,249.56,264.2,287.69,321.67,350.05,377.75,402.78,412.69,NELCAST
Borrowings,84.95,89.39,87.42,97.51,96.36,77.05,97.82,199.79,225.12,214.7,NELCAST
Other Liabilities,112.04,99.07,104.84,105.95,113.27,128.51,171.48,184.14,130.53,192.21,NELCAST
Total,439.72,440.05,459.22,485.06,514.72,544.63,636.75,779.08,775.83,837.0,NELCAST
Net Block,190.2,187.04,233.15,232.07,247.76,244.69,237.55,291.48,277.0,427.93,NELCAST
Capital Work in Progress,3.65,43.51,1.91,4.7,0.17,0.96,35.9,90.71,153.28,1.53,NELCAST
Investments,0.62,20.54,25.57,31.57,36.6,38.62,39.14,38.92,38.88,39.03,NELCAST
Other Assets,245.25,188.96,198.59,216.72,230.19,260.36,324.16,357.97,306.67,368.51,NELCAST
Total,439.72,440.05,459.22,485.06,514.72,544.63,636.75,779.08,775.83,837.0,NELCAST
Receivables,76.51,61.92,69.08,70.41,66.55,75.97,117.23,121.17,112.62,164.19,NELCAST
Inventory,56.71,44.58,44.95,55.79,74.01,94.05,111.16,141.59,128.14,118.41,NELCAST
Cash & Bank,62.64,48.22,52.15,52.0,52.78,53.54,55.49,58.69,48.05,65.09,NELCAST
No. of Equity Shares,87001200.0,87001200.0,87001200.0,87001200.0,87001200.0,87001200.0,87001200.0,87001200.0,87001200.0,87001200.0,NELCAST
New Bonus Shares,,,,,,,,,,,NELCAST
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,NELCAST
