Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,623.8,708.36,759.14,823.23,872.98,946.05,1004.51,1005.1,1013.23,1036.18,ASIANTILES
Raw Material Cost,321.02,386.08,459.68,503.42,565.31,592.48,624.76,661.4,672.36,718.02,ASIANTILES
Change in Inventory,24.89,26.06,-8.13,-12.87,-0.78,3.76,8.27,14.85,-8.8,10.65,ASIANTILES
Power and Fuel,110.61,123.26,116.32,131.22,102.13,90.08,92.49,99.85,70.65,57.28,ASIANTILES
Other Mfr. Exp,67.49,49.56,23.26,24.69,31.8,64.76,48.63,46.19,38.9,33.25,ASIANTILES
Employee Cost,30.83,36.34,37.47,42.17,50.6,54.72,71.51,79.05,81.57,68.14,ASIANTILES
Selling and admin,50.0,66.02,47.07,48.69,50.58,65.99,87.66,86.35,73.14,69.33,ASIANTILES
Other Expenses,2.01,3.32,3.41,-0.29,1.74,0.44,3.5,3.1,-0.56,2.96,ASIANTILES
Other Income,2.52,2.44,1.3,0.91,1.02,5.81,5.07,3.1,6.96,3.46,ASIANTILES
Depreciation,21.89,21.69,21.6,19.02,21.22,16.36,17.21,16.59,18.07,18.46,ASIANTILES
Interest,20.35,25.21,21.0,22.33,23.75,24.16,21.43,18.48,20.2,16.99,ASIANTILES
Profit before tax,27.01,25.38,22.5,20.02,26.09,46.63,50.66,12.04,37.06,65.86,ASIANTILES
Tax,8.96,8.27,8.36,5.56,7.15,14.93,17.68,4.73,7.5,16.65,ASIANTILES
Net profit,18.05,17.11,14.14,14.47,18.93,31.7,32.98,7.31,29.56,49.22,ASIANTILES
