Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,797.0,924.1,1235.35,1235.35,1807.27,2454.73,4890.77,9141.65,16436.99,16436.99,IOB
Reserves,11130.65,12533.26,14934.82,14405.67,13858.55,11289.82,8383.21,7218.23,-282.01,507.82,IOB
Borrowings,202048.03,225458.21,252481.87,264281.13,251697.55,227440.3,226059.89,228680.12,228371.61,243959.88,IOB
Other Liabilities,5661.45,5740.46,6246.62,5714.83,7073.39,5982.64,8634.17,4968.35,16200.24,13105.66,IOB
Total,219637.13,244656.03,274898.66,285636.98,274436.76,247167.49,247968.04,250008.35,260726.83,274010.35,IOB
Net Block,1729.1,1836.67,2567.1,2462.07,3218.3,3001.54,2837.71,3321.35,3123.86,2917.66,IOB
Capital Work in Progress,14.95,10.37,37.28,45.0,52.17,52.79,55.72,15.55,3.48,1.12,IOB
Investments,55565.88,61417.35,70236.8,79298.1,79189.55,71654.12,68645.94,66932.27,79416.08,95494.22,IOB
Other Assets,162327.2,181391.64,202057.48,203831.81,191976.74,172459.04,176428.67,179739.18,178183.41,175597.35,IOB
Total,219637.13,244656.03,274898.66,285636.98,274436.76,247167.49,247968.04,250008.35,260726.83,274010.35,IOB
Receivables,,,,,,,,,,,IOB
Inventory,,,,,,,,,,,IOB
Cash & Bank,16261.1,15258.42,19008.78,24898.55,22246.24,23223.03,26544.99,30891.5,24060.66,30776.34,IOB
No. of Equity Shares,796998198.0,924095300.0,1235348315.0,1235348315.0,1807265683.0,2454728928.0,4890769975.0,9141648218.0,16436988300.0,16436988300.0,IOB
New Bonus Shares,,,,,,,,,,,IOB
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,IOB
