Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,38.02,44.65,66.21,111.58,35.08,80.38,73.43,156.2,111.75,142.85,UNIDT
Raw Material Cost,30.04,38.12,48.78,63.01,15.42,45.91,73.12,63.31,38.41,97.16,UNIDT
Change in Inventory,-0.17,1.67,-1.55,7.11,4.17,6.62,31.94,-39.92,-2.44,17.44,UNIDT
Power and Fuel,0.35,0.3,0.51,1.11,0.61,0.81,0.79,0.96,0.86,1.2,UNIDT
Other Mfr. Exp,1.16,1.49,2.59,5.45,0.73,1.45,1.33,1.77,0.78,2.53,UNIDT
Employee Cost,1.88,1.63,2.23,4.1,4.69,6.04,6.78,10.32,11.44,13.19,UNIDT
Selling and admin,1.95,2.26,1.25,5.95,2.5,4.1,4.45,6.12,3.61,5.16,UNIDT
Other Expenses,0.83,0.22,4.16,0.81,0.38,1.09,2.39,5.56,1.17,2.0,UNIDT
Other Income,0.27,0.15,1.11,0.33,1.29,1.36,0.48,0.93,2.92,3.65,UNIDT
Depreciation,0.37,0.32,3.21,9.43,8.97,6.62,2.69,2.87,2.7,2.68,UNIDT
Interest,0.55,0.74,0.62,1.5,0.59,1.14,0.52,1.0,0.51,0.88,UNIDT
Profit before tax,0.99,1.39,2.42,27.66,6.65,21.2,13.78,25.3,52.75,39.14,UNIDT
Tax,0.3,0.51,0.75,1.68,0.11,0.34,1.05,0.57,7.54,6.44,UNIDT
Net profit,0.68,0.89,1.66,25.98,6.53,20.85,12.73,24.74,45.22,32.7,UNIDT
