Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,IGL
Reserves,1088.94,1352.99,1623.16,1958.13,2376.43,2786.56,3372.9,3989.85,4922.36,5731.85,IGL
Borrowings,539.02,458.49,352.49,145.31,,,,,96.19,113.04,IGL
Other Liabilities,557.43,682.23,738.86,832.63,867.83,1164.39,1418.93,1823.14,2017.08,2606.45,IGL
Total,2325.39,2633.71,2854.51,3076.07,3384.26,4090.95,4931.83,5952.99,7175.63,8591.34,IGL
Net Block,1579.59,1847.33,1895.25,1955.81,2019.19,2117.15,2432.03,2876.85,3556.9,4320.87,IGL
Capital Work in Progress,375.13,291.29,262.34,254.1,266.92,351.79,386.02,478.08,776.69,846.94,IGL
Investments,98.41,142.59,117.35,290.86,259.17,677.04,1147.69,1543.99,258.12,1825.82,IGL
Other Assets,272.26,352.5,579.57,575.3,838.98,944.97,966.09,1054.07,2583.92,1597.71,IGL
Total,2325.39,2633.71,2854.51,3076.07,3384.26,4090.95,4931.83,5952.99,7175.63,8591.34,IGL
Receivables,129.8,178.86,219.59,235.19,251.14,201.39,226.14,221.48,170.39,260.71,IGL
Inventory,40.01,43.13,39.59,43.47,60.59,56.54,56.04,54.59,54.49,49.49,IGL
Cash & Bank,31.99,50.96,251.37,231.2,453.76,608.59,558.03,607.09,2179.94,1132.29,IGL
No. of Equity Shares,140000160.0,140000200.0,140000200.0,140000160.0,140000160.0,140000160.0,700000800.0,700000800.0,700000800.0,700000800.0,IGL
New Bonus Shares,,,,,,,,,,,IGL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,IGL
