Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,533.54,544.06,546.75,561.54,561.54,624.08,624.08,624.08,647.77,647.77,DMART
Reserves,145.91,241.97,403.53,631.37,950.32,3212.98,4018.63,4970.4,10487.75,11657.51,DMART
Borrowings,380.68,524.74,623.91,887.51,1177.27,1481.13,439.25,695.15,280.15,295.53,DMART
Other Liabilities,126.97,179.62,217.06,267.38,392.41,483.96,530.51,707.94,668.46,1045.58,DMART
Total,1187.1,1490.39,1791.25,2347.8,3081.54,5802.15,5612.47,6997.57,12084.13,13646.39,DMART
Net Block,778.77,922.29,1168.68,1509.67,2065.44,2548.9,3256.18,4234.23,5735.41,6720.84,DMART
Capital Work in Progress,74.19,107.36,78.03,91.59,81.69,152.89,147.05,376.55,361.94,1006.21,DMART
Investments,23.99,20.17,17.34,16.66,29.65,36.62,181.21,212.0,287.3,402.3,DMART
Other Assets,310.15,440.57,527.2,729.88,904.76,3063.74,2028.03,2174.79,5699.48,5517.04,DMART
Total,1187.1,1490.39,1791.25,2347.8,3081.54,5802.15,5612.47,6997.57,12084.13,13646.39,DMART
Receivables,4.48,13.12,9.5,7.07,8.38,21.0,33.36,75.52,48.53,72.1,DMART
Inventory,185.27,257.81,363.98,529.92,660.2,933.16,1147.04,1576.22,1909.43,2167.33,DMART
Cash & Bank,44.65,58.89,51.92,35.86,32.59,1881.31,556.46,213.55,92.24,1431.99,DMART
No. of Equity Shares,533539300.0,544058845.0,546752880.0,561542680.0,561542680.0,624084486.0,624084486.0,624084486.0,647774691.0,647774691.0,DMART
New Bonus Shares,,,,,,,,,,,DMART
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,DMART
