Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,25.27,40.22,90.4,72.81,88.57,79.62,95.76,145.94,162.27,187.61,KRISHANA
Raw Material Cost,10.46,21.02,62.64,43.58,42.03,46.31,44.98,81.68,93.05,99.63,KRISHANA
Change in Inventory,1.85,9.54,9.45,4.44,-15.23,4.58,-5.29,5.11,7.58,-3.28,KRISHANA
Power and Fuel,,,,,2.22,2.21,2.99,3.24,4.01,2.68,KRISHANA
Other Mfr. Exp,,,,,4.81,7.07,10.07,11.99,15.14,11.41,KRISHANA
Employee Cost,1.9,1.62,1.71,1.6,1.98,1.56,1.76,7.78,9.05,10.08,KRISHANA
Selling and admin,9.11,17.02,20.43,22.45,9.57,8.1,6.26,18.95,13.46,22.06,KRISHANA
Other Expenses,,0.07,0.03,,0.93,3.66,5.21,-6.08,-0.12,-0.47,KRISHANA
Other Income,1.66,1.65,0.43,4.45,1.55,1.28,0.87,0.3,0.04,1.97,KRISHANA
Depreciation,1.32,2.16,3.53,3.42,5.56,6.21,7.95,11.25,11.71,10.24,KRISHANA
Interest,0.88,1.95,4.39,5.47,4.76,4.22,5.75,3.44,2.81,2.27,KRISHANA
Profit before tax,5.11,7.57,7.55,5.18,3.03,6.14,6.37,19.1,20.78,28.4,KRISHANA
Tax,1.68,1.21,2.51,2.24,1.64,2.84,2.82,5.59,7.0,8.82,KRISHANA
Net profit,3.44,6.36,5.05,2.93,1.38,3.3,3.54,13.51,13.77,19.58,KRISHANA
