Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,14.72,14.72,15.12,15.89,15.89,15.89,15.9,15.9,15.9,15.91,KAJARIACER
Reserves,267.18,342.07,477.47,706.24,940.27,1163.8,1360.67,1550.08,1714.06,1862.29,KAJARIACER
Borrowings,241.73,216.38,88.8,81.47,43.36,10.74,11.94,9.8,76.13,33.22,KAJARIACER
Other Liabilities,310.67,312.78,370.7,391.7,460.33,468.87,442.63,471.71,389.2,396.62,KAJARIACER
Total,834.3,885.95,952.09,1195.3,1459.85,1659.3,1831.14,2047.49,2195.29,2308.04,KAJARIACER
Net Block,469.07,464.71,504.08,514.23,662.61,719.06,744.8,708.97,694.41,688.5,KAJARIACER
Capital Work in Progress,1.76,6.85,11.94,3.71,5.81,4.79,1.33,0.49,9.34,9.28,KAJARIACER
Investments,12.35,37.16,44.95,79.19,108.89,108.89,115.65,116.88,134.01,128.85,KAJARIACER
Other Assets,351.12,377.23,391.12,598.17,682.54,826.56,969.36,1221.15,1357.53,1481.41,KAJARIACER
Total,834.3,885.95,952.09,1195.3,1459.85,1659.3,1831.14,2047.49,2195.29,2308.04,KAJARIACER
Receivables,115.74,136.58,158.32,191.78,252.2,305.9,406.59,410.01,347.8,371.89,KAJARIACER
Inventory,175.78,176.53,151.81,201.96,219.99,234.66,246.16,281.16,311.68,206.8,KAJARIACER
Cash & Bank,5.9,2.79,3.95,6.05,4.81,48.67,77.35,247.89,219.87,433.85,KAJARIACER
No. of Equity Shares,73583580.0,73583580.0,75583600.0,79469000.0,79469000.0,158938000.0,158950300.0,158950300.0,158957200.0,159081000.0,KAJARIACER
New Bonus Shares,,,,,,,,,,,KAJARIACER
Face value,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,KAJARIACER
