Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,254.63,258.04,258.17,258.24,258.24,258.36,258.62,258.62,258.77,258.92,ARVIND
Reserves,1762.15,2041.47,2377.98,2587.04,2727.89,2751.25,2899.61,2557.5,2594.92,2682.08,ARVIND
Borrowings,1770.27,2119.12,2416.73,2750.16,3123.12,2428.14,2562.14,2651.51,2430.68,1985.43,ARVIND
Other Liabilities,837.92,865.09,980.63,1056.98,880.42,1020.18,1323.7,1546.25,1530.18,1682.3,ARVIND
Total,4624.97,5283.72,6033.51,6652.42,6989.67,6457.93,7044.07,7013.88,6814.55,6608.73,ARVIND
Net Block,2269.06,2339.66,2496.2,2620.27,2829.93,3099.69,3147.9,3172.31,3460.77,3257.76,ARVIND
Capital Work in Progress,179.1,200.32,72.32,75.53,97.87,76.65,59.65,189.58,70.58,74.48,ARVIND
Investments,337.11,492.86,700.33,885.39,1266.04,522.96,883.25,516.53,525.47,531.97,ARVIND
Other Assets,1839.7,2250.88,2764.66,3071.23,2795.83,2758.63,2953.27,3135.46,2757.73,2744.52,ARVIND
Total,4624.97,5283.72,6033.51,6652.42,6989.67,6457.93,7044.07,7013.88,6814.55,6608.73,ARVIND
Receivables,405.55,442.42,518.93,462.27,453.84,470.96,736.61,714.38,898.32,933.68,ARVIND
Inventory,728.42,877.96,942.61,1040.54,1137.2,1299.24,1303.45,1364.93,1038.46,998.7,ARVIND
Cash & Bank,39.37,150.6,123.82,45.02,23.41,13.41,14.36,31.19,30.12,19.25,ARVIND
No. of Equity Shares,254633441.0,258043969.0,258177289.0,258243969.0,258243969.0,258359969.0,258617969.0,258617969.0,258767969.0,258924969.0,ARVIND
New Bonus Shares,,,,,,,,,,,ARVIND
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ARVIND
