Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,18.61,18.61,18.61,20.47,20.47,20.47,20.47,20.47,20.47,20.47,ASHIANA
Reserves,220.47,247.94,264.16,500.26,630.04,702.9,745.99,764.69,733.78,735.46,ASHIANA
Borrowings,21.78,13.91,12.32,36.0,67.6,88.73,133.72,160.13,123.72,51.56,ASHIANA
Other Liabilities,45.43,95.64,289.77,545.36,440.89,366.55,275.55,189.96,237.14,465.38,ASHIANA
Total,306.29,376.1,584.86,1102.09,1159.0,1178.65,1175.73,1135.25,1115.11,1272.87,ASHIANA
Net Block,43.35,44.69,54.86,62.28,62.89,85.56,120.19,120.72,128.86,95.5,ASHIANA
Capital Work in Progress,,0.13,0.78,3.6,0.44,0.12,,,0.33,,ASHIANA
Investments,149.83,67.03,49.16,291.27,179.68,164.85,139.81,108.66,50.28,65.3,ASHIANA
Other Assets,113.11,264.25,480.06,744.94,915.99,928.12,915.73,905.87,935.64,1112.07,ASHIANA
Total,306.29,376.1,584.86,1102.09,1159.0,1178.65,1175.73,1135.25,1115.11,1272.87,ASHIANA
Receivables,1.57,6.76,3.38,5.6,18.92,14.75,14.17,10.73,17.68,13.08,ASHIANA
Inventory,56.38,166.11,353.9,568.44,614.06,669.22,637.42,624.72,619.61,740.58,ASHIANA
Cash & Bank,36.2,49.41,47.61,46.38,88.21,32.96,17.87,35.27,66.14,124.22,ASHIANA
No. of Equity Shares,18609955.0,18609955.0,93049775.0,102352099.0,102352099.0,102352099.0,102352099.0,102352099.0,102352099.0,102352099.0,ASHIANA
New Bonus Shares,,,,,,,,,,,ASHIANA
Face value,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,ASHIANA
