Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,17.99,17.99,17.99,17.99,17.99,19.11,19.2,19.26,19.26,19.26,BLUESTARCO
Reserves,455.91,476.38,511.6,607.1,610.04,898.65,929.05,941.74,830.43,899.83,BLUESTARCO
Borrowings,373.57,372.67,446.57,331.92,285.67,149.23,319.25,364.42,558.19,631.01,BLUESTARCO
Other Liabilities,1203.15,1232.81,1274.63,1235.56,1619.05,1552.87,1931.31,1914.24,1905.87,1929.55,BLUESTARCO
Total,2050.62,2099.85,2250.79,2192.57,2532.75,2619.86,3198.81,3239.66,3313.75,3479.65,BLUESTARCO
Net Block,205.81,222.95,215.34,217.5,230.85,319.29,346.99,359.33,406.11,344.86,BLUESTARCO
Capital Work in Progress,31.54,7.66,15.46,22.41,16.34,33.61,25.31,41.05,67.76,57.73,BLUESTARCO
Investments,121.36,121.36,121.36,231.86,435.18,215.08,220.26,220.88,220.88,499.87,BLUESTARCO
Other Assets,1691.91,1747.88,1898.63,1720.8,1850.38,2051.88,2606.25,2618.4,2619.0,2577.19,BLUESTARCO
Total,2050.62,2099.85,2250.79,2192.57,2532.75,2619.86,3198.81,3239.66,3313.75,3479.65,BLUESTARCO
Receivables,642.06,649.05,680.11,640.77,689.52,812.76,809.55,1015.95,745.83,712.19,BLUESTARCO
Inventory,437.15,508.82,465.63,462.83,515.48,580.45,1002.07,857.75,849.65,867.69,BLUESTARCO
Cash & Bank,50.81,10.98,62.94,36.33,42.54,78.0,65.08,27.41,225.97,300.41,BLUESTARCO
No. of Equity Shares,89936105.0,89936105.0,89936105.0,89936105.0,89951105.0,95570388.0,95999788.0,96313888.0,96313888.0,96313888.0,BLUESTARCO
New Bonus Shares,,,,,,,,,,,BLUESTARCO
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,BLUESTARCO
