Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,82.91,41.18,37.89,30.56,23.81,57.54,45.67,22.71,35.87,42.63,BCP
Expenses,80.54,39.42,38.04,31.01,22.22,58.03,45.32,22.39,34.67,42.53,BCP
Other Income,0.13,0.29,0.08,0.39,0.02,0.54,0.09,-0.09,0.01,0.01,BCP
Depreciation,0.12,0.12,0.12,0.12,0.1,0.11,0.09,0.11,0.06,0.06,BCP
Interest,1.08,0.76,0.23,0.41,0.07,0.33,0.26,0.63,0.09,0.08,BCP
Profit before tax,1.3,1.17,-0.42,-0.59,1.44,-0.39,0.09,-0.51,1.06,-0.03,BCP
Tax,0.43,0.23,-0.09,-0.14,0.38,-0.1,0.02,-0.09,0.27,,BCP
Net profit,0.87,0.94,-0.33,-0.44,1.07,-0.29,0.07,-0.41,0.8,-0.03,BCP
Operating Profit,2.37,1.76,-0.15,-0.45,1.59,-0.49,0.35,0.32,1.2,0.1,BCP
