Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83,THERMAX
Reserves,1577.35,1845.44,2001.16,2242.99,2318.32,2385.93,2541.73,2712.02,2713.66,2855.55,THERMAX
Borrowings,166.44,12.34,189.31,105.04,91.47,66.22,116.49,40.0,73.46,142.36,THERMAX
Other Liabilities,2202.11,2245.02,2639.55,2639.22,2258.82,2119.62,2693.08,3363.0,1598.89,2010.73,THERMAX
Total,3969.73,4126.63,4853.85,5011.08,4692.44,4595.6,5375.13,6138.85,4409.84,5032.47,THERMAX
Net Block,531.62,554.61,640.42,609.31,583.58,554.63,671.48,712.88,748.08,770.68,THERMAX
Capital Work in Progress,41.97,90.9,23.5,39.17,58.92,129.11,92.33,29.17,55.42,23.36,THERMAX
Investments,552.69,803.98,1095.52,1257.26,1378.25,1404.46,1795.8,1424.4,1409.5,903.11,THERMAX
Other Assets,2843.45,2677.14,3094.41,3105.34,2671.69,2507.4,2815.52,3972.4,2196.84,3335.32,THERMAX
Total,3969.73,4126.63,4853.85,5011.08,4692.44,4595.6,5375.13,6138.85,4409.84,5032.47,THERMAX
Receivables,1245.63,1423.89,1352.36,1538.72,1225.43,955.37,1139.3,836.9,753.36,823.52,THERMAX
Inventory,629.96,210.33,252.85,315.95,224.77,228.65,298.3,230.44,255.01,245.94,THERMAX
Cash & Bank,569.75,222.62,320.14,257.21,178.36,70.93,119.35,118.76,230.12,1386.78,THERMAX
No. of Equity Shares,119156300.0,119156300.0,119156300.0,119156300.0,119156300.0,119156300.0,119156300.0,119156300.0,119156300.0,119156300.0,THERMAX
New Bonus Shares,,,,,,,,,,,THERMAX
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,THERMAX
