Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,INDNIPPON
Reserves,179.82,196.31,204.06,214.43,254.68,276.68,333.71,389.96,407.85,438.89,INDNIPPON
Borrowings,,,,,,,,,5.11,4.58,INDNIPPON
Other Liabilities,42.46,40.33,51.08,55.02,69.71,86.34,102.61,109.22,104.45,137.34,INDNIPPON
Total,233.59,247.95,266.45,280.76,335.7,374.33,447.63,510.49,528.72,592.12,INDNIPPON
Net Block,30.58,36.34,39.16,41.76,44.24,51.59,58.55,60.79,75.97,85.84,INDNIPPON
Capital Work in Progress,6.52,3.01,0.54,0.61,2.06,3.22,6.94,6.85,13.24,33.87,INDNIPPON
Investments,93.44,109.68,119.13,141.77,176.06,214.21,240.91,274.31,273.89,272.68,INDNIPPON
Other Assets,103.05,98.92,107.62,96.62,113.34,105.31,141.23,168.54,165.62,199.73,INDNIPPON
Total,233.59,247.95,266.45,280.76,335.7,374.33,447.63,510.49,528.72,592.12,INDNIPPON
Receivables,46.08,49.96,59.12,63.34,60.69,66.39,93.35,103.98,88.13,109.4,INDNIPPON
Inventory,17.86,15.14,16.99,18.05,24.92,22.42,31.27,35.34,38.68,43.77,INDNIPPON
Cash & Bank,26.83,23.41,11.14,3.78,10.16,3.1,7.35,6.57,20.78,25.35,INDNIPPON
No. of Equity Shares,11310712.0,11310712.0,11310712.0,11310712.0,11310712.0,11310712.0,22621424.0,22621424.0,22621424.0,22621424.0,INDNIPPON
New Bonus Shares,3231632.0,,,,,,,,,,INDNIPPON
Face value,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,INDNIPPON
