Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,13.23,13.23,13.23,13.23,13.23,13.23,13.73,15.36,15.43,15.49,KILITCH
Reserves,102.54,105.82,107.0,106.74,104.69,105.79,115.1,135.73,136.21,147.44,KILITCH
Borrowings,0.89,,,,0.09,0.59,0.82,9.36,12.51,14.71,KILITCH
Other Liabilities,60.99,17.81,8.84,6.82,7.69,10.33,15.71,11.57,9.97,18.21,KILITCH
Total,177.65,136.86,129.07,126.79,125.7,129.94,145.36,172.02,174.12,195.85,KILITCH
Net Block,8.47,8.87,9.33,9.38,8.34,7.68,7.35,7.82,7.67,6.94,KILITCH
Capital Work in Progress,,,,,,,,,,,KILITCH
Investments,140.18,108.99,40.36,71.82,92.23,96.32,100.54,99.65,98.08,106.5,KILITCH
Other Assets,29.0,19.0,79.38,45.59,25.13,25.94,37.47,64.55,68.37,82.41,KILITCH
Total,177.65,136.86,129.07,126.79,125.7,129.94,145.36,172.02,174.12,195.85,KILITCH
Receivables,14.47,12.4,8.63,12.62,16.37,14.62,20.72,23.15,17.01,22.92,KILITCH
Inventory,1.94,1.54,2.6,2.38,2.62,2.6,2.8,4.72,5.56,3.59,KILITCH
Cash & Bank,11.64,2.94,43.85,4.98,2.52,2.16,3.87,4.07,2.72,5.77,KILITCH
No. of Equity Shares,13231828.0,13231828.0,13231828.0,13231828.0,13231828.0,13231828.0,13731828.0,15355242.0,15434190.0,15494544.0,KILITCH
New Bonus Shares,,,,,,,,,,,KILITCH
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,KILITCH
