Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,SHARDACROP
Reserves,302.54,362.89,426.27,496.73,646.98,799.62,974.92,1082.92,1220.65,1412.46,SHARDACROP
Borrowings,2.63,0.22,,37.83,1.75,,169.55,,,67.85,SHARDACROP
Other Liabilities,234.95,252.68,268.11,298.1,452.36,635.74,839.99,867.08,880.69,1119.3,SHARDACROP
Total,630.34,706.01,784.6,922.88,1191.31,1525.58,2074.68,2040.22,2191.56,2689.83,SHARDACROP
Net Block,57.7,64.01,63.21,87.26,129.16,209.02,225.59,371.19,415.76,543.87,SHARDACROP
Capital Work in Progress,63.06,88.39,133.48,148.75,209.82,232.4,359.95,219.76,161.4,131.04,SHARDACROP
Investments,37.16,98.22,175.66,96.18,91.55,62.14,23.76,213.01,116.6,84.16,SHARDACROP
Other Assets,472.42,455.39,412.25,590.69,760.78,1022.02,1465.38,1236.26,1497.8,1930.76,SHARDACROP
Total,630.34,706.01,784.6,922.88,1191.31,1525.58,2074.68,2040.22,2191.56,2689.83,SHARDACROP
Receivables,323.54,300.11,285.57,347.05,512.22,605.54,830.15,739.36,921.34,1093.76,SHARDACROP
Inventory,98.28,80.86,61.18,112.09,129.31,255.62,489.31,328.34,354.87,477.04,SHARDACROP
Cash & Bank,29.45,31.86,15.39,66.52,53.32,84.62,66.41,81.47,103.83,211.71,SHARDACROP
No. of Equity Shares,90220495.0,90220495.0,90220495.0,90220495.0,90220495.0,90220495.0,90220495.0,90220495.0,90220495.0,90220495.0,SHARDACROP
New Bonus Shares,,,,,,,,,,,SHARDACROP
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SHARDACROP
