Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,11405.31,12699.84,13636.04,14788.39,14181.0,17273.0,22082.0,21118.0,18561.0,22629.0,HINDZINC
Raw Material Cost,217.69,766.34,501.26,520.75,51.0,362.0,,,,,HINDZINC
Change in Inventory,-94.44,112.54,155.16,145.45,-184.0,676.0,-498.0,64.0,291.0,-239.0,HINDZINC
Power and Fuel,1227.84,1070.46,1155.13,1168.48,1404.0,1060.0,1653.0,1758.0,1704.0,1732.0,HINDZINC
Other Mfr. Exp,2002.8,2379.28,2890.56,3041.04,2916.0,3206.0,3654.0,4513.0,4612.0,4766.0,HINDZINC
Employee Cost,577.88,650.32,742.3,842.5,805.0,723.0,777.0,906.0,690.0,761.0,HINDZINC
Selling and admin,1094.02,1337.54,1556.67,1720.95,2012.0,2647.0,3019.0,2998.0,2675.0,3122.0,HINDZINC
Other Expenses,121.18,80.82,26.55,190.17,551.0,212.0,211.0,337.0,301.0,337.0,HINDZINC
Other Income,1499.7,1966.4,1880.51,2787.87,3127.0,2474.0,1956.0,1782.0,1911.0,1819.0,HINDZINC
Depreciation,610.67,647.04,784.59,644.19,745.0,1811.0,1483.0,1883.0,2279.0,2531.0,HINDZINC
Interest,13.95,26.86,44.94,23.51,17.0,202.0,246.0,113.0,112.0,386.0,HINDZINC
Profit before tax,6944.54,7820.12,7969.71,9570.12,8623.0,10200.0,12497.0,10456.0,8390.0,10574.0,HINDZINC
Tax,1418.5,920.64,1065.09,1392.12,448.0,1884.0,3221.0,2500.0,1585.0,2594.0,HINDZINC
Net profit,5526.04,6899.48,6904.62,8178.0,8175.0,8316.0,9276.0,7956.0,6805.0,7980.0,HINDZINC
