Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.53,11.6,23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.2,HERITGFOOD
Reserves,81.6,130.29,155.79,169.81,216.79,566.84,751.62,778.58,435.95,567.38,HERITGFOOD
Borrowings,173.85,126.33,141.54,157.4,126.03,151.71,273.23,283.47,285.53,52.73,HERITGFOOD
Other Liabilities,142.11,142.58,171.51,175.41,208.91,224.17,637.36,510.05,217.17,214.72,HERITGFOOD
Total,409.09,410.8,492.04,525.82,574.93,965.92,1685.41,1595.3,961.85,858.03,HERITGFOOD
Net Block,230.26,236.79,271.48,280.65,312.03,279.91,415.99,453.35,438.47,538.45,HERITGFOOD
Capital Work in Progress,8.92,8.27,11.12,9.0,9.59,7.5,8.73,22.31,77.09,17.86,HERITGFOOD
Investments,1.12,1.12,0.99,0.98,0.98,478.47,1018.12,860.14,185.94,49.11,HERITGFOOD
Other Assets,168.79,164.62,208.45,235.19,252.33,200.04,242.57,259.5,260.35,252.61,HERITGFOOD
Total,409.09,410.8,492.04,525.82,574.93,965.92,1685.41,1595.3,961.85,858.03,HERITGFOOD
Receivables,11.2,15.07,16.61,24.24,28.79,11.29,10.1,39.97,21.1,14.53,HERITGFOOD
Inventory,93.45,82.09,108.55,139.37,144.91,116.49,150.52,132.03,136.37,188.5,HERITGFOOD
Cash & Bank,29.99,32.95,44.42,40.68,45.23,45.97,61.03,65.4,55.03,21.39,HERITGFOOD
No. of Equity Shares,11529500.0,11599500.0,23199000.0,23199000.0,23199000.0,23199000.0,46398000.0,46398000.0,46398000.0,46398000.0,HERITGFOOD
New Bonus Shares,,,,,,,,,,,HERITGFOOD
Face value,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,HERITGFOOD
