Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,0.5,0.5,0.5,4.69,4.69,13.54,17.56,17.73,17.73,17.73,PRITIKAUTO
Reserves,-0.19,-0.19,-0.17,-0.11,-0.05,24.21,77.74,94.83,99.37,109.23,PRITIKAUTO
Borrowings,,,,,,,45.53,46.16,52.89,62.98,PRITIKAUTO
Other Liabilities,0.54,0.53,0.04,0.05,0.19,0.16,41.33,45.2,44.78,50.49,PRITIKAUTO
Total,0.85,0.84,0.37,4.63,4.83,37.91,182.16,203.92,214.77,240.43,PRITIKAUTO
Net Block,,,,0.01,0.01,0.01,60.63,75.16,79.51,81.7,PRITIKAUTO
Capital Work in Progress,,,,,,,7.26,2.38,4.6,8.31,PRITIKAUTO
Investments,,,,0.74,0.89,28.07,4.51,5.23,6.93,15.24,PRITIKAUTO
Other Assets,0.85,0.84,0.37,3.88,3.93,9.83,109.76,121.15,123.73,135.18,PRITIKAUTO
Total,0.85,0.84,0.37,4.63,4.83,37.91,182.16,203.92,214.77,240.43,PRITIKAUTO
Receivables,0.05,0.05,0.05,0.29,0.17,0.24,37.7,43.63,45.92,62.75,PRITIKAUTO
Inventory,,,,,,,48.1,50.96,52.55,53.31,PRITIKAUTO
Cash & Bank,0.03,0.03,0.02,0.16,0.04,0.43,3.87,1.35,2.18,2.78,PRITIKAUTO
No. of Equity Shares,500000.0,500000.0,500000.0,4692500.0,4692500.0,13542000.0,17559500.0,17734500.0,17734500.0,17734500.0,PRITIKAUTO
New Bonus Shares,,,,,,,,,,,PRITIKAUTO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PRITIKAUTO
