Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,30.42,34.8,33.11,27.51,16.53,36.42,40.73,56.54,32.71,49.3,LOKESHMACH
Expenses,25.43,28.84,27.44,32.07,13.7,29.25,33.57,48.79,27.45,42.17,LOKESHMACH
Other Income,0.14,0.04,0.09,0.17,0.03,0.19,0.1,1.0,0.19,0.18,LOKESHMACH
Depreciation,2.19,2.23,2.25,2.23,2.07,2.09,2.08,2.11,2.15,2.2,LOKESHMACH
Interest,2.82,2.79,3.11,3.02,2.72,3.18,3.05,3.51,3.1,2.88,LOKESHMACH
Profit before tax,0.12,0.98,0.4,-9.64,-1.93,2.09,2.13,3.13,0.2,2.23,LOKESHMACH
Tax,0.03,0.25,0.15,-3.86,,0.04,0.6,0.81,0.06,0.62,LOKESHMACH
Net profit,0.09,0.74,0.26,-5.77,-1.93,2.04,1.54,2.31,0.15,1.6,LOKESHMACH
Operating Profit,4.99,5.96,5.67,-4.56,2.83,7.17,7.16,7.75,5.26,7.13,LOKESHMACH
