Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,MAGNUM
Reserves,-2.82,-3.12,-21.98,-95.53,-187.19,-84.03,-83.27,-83.33,-95.79,-94.33,MAGNUM
Borrowings,315.04,321.87,377.3,391.42,303.19,290.37,277.55,286.4,279.7,289.38,MAGNUM
Other Liabilities,30.96,57.9,55.95,74.23,167.55,66.64,78.16,75.81,69.59,82.45,MAGNUM
Total,380.78,414.25,448.87,407.72,321.15,310.58,310.04,316.48,291.1,315.1,MAGNUM
Net Block,266.94,289.55,273.04,250.22,226.68,209.6,206.38,208.14,204.18,206.08,MAGNUM
Capital Work in Progress,,,,,,,,,,,MAGNUM
Investments,,,,,,,,,,,MAGNUM
Other Assets,113.84,124.7,175.83,157.5,94.47,100.98,103.66,108.34,86.92,109.02,MAGNUM
Total,380.78,414.25,448.87,407.72,321.15,310.58,310.04,316.48,291.1,315.1,MAGNUM
Receivables,67.02,79.3,86.96,81.58,59.02,66.71,64.14,56.44,51.48,60.77,MAGNUM
Inventory,11.61,13.43,14.51,15.81,8.38,10.17,25.49,31.93,16.71,24.72,MAGNUM
Cash & Bank,5.53,0.94,1.32,1.76,13.5,7.89,6.62,8.93,8.06,8.79,MAGNUM
No. of Equity Shares,37601884.0,37601884.0,37601884.0,37601884.0,37601884.0,37601884.0,37601884.0,37601884.0,37601884.0,37601884.0,MAGNUM
New Bonus Shares,,,,,,,,,,,MAGNUM
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,MAGNUM
