Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,6.41,6.41,6.41,6.41,10.11,10.11,12.11,12.11,12.11,12.11,KINGFA
Reserves,18.51,13.46,4.98,1.76,109.32,121.15,293.18,312.38,336.48,341.86,KINGFA
Borrowings,42.57,34.33,62.12,75.39,15.92,41.7,21.46,16.6,46.08,69.95,KINGFA
Other Liabilities,20.55,30.54,31.49,41.16,94.91,231.69,158.54,210.31,201.63,247.12,KINGFA
Total,88.04,84.74,105.0,124.72,230.26,404.65,485.29,551.4,596.3,671.04,KINGFA
Net Block,29.38,25.54,24.25,24.89,28.84,75.95,88.09,84.99,106.76,128.56,KINGFA
Capital Work in Progress,0.33,0.26,0.24,0.64,41.34,9.68,2.08,78.6,114.54,123.2,KINGFA
Investments,0.47,0.45,,,,,,,,,KINGFA
Other Assets,57.86,58.49,80.51,99.19,160.08,319.02,395.12,387.81,375.0,419.28,KINGFA
Total,88.04,84.74,105.0,124.72,230.26,404.65,485.29,551.4,596.3,671.04,KINGFA
Receivables,34.56,33.49,47.08,55.94,85.26,129.71,181.07,209.56,196.74,211.9,KINGFA
Inventory,18.24,19.16,22.95,31.98,59.3,68.97,115.89,102.56,111.09,142.96,KINGFA
Cash & Bank,0.55,0.79,1.43,0.32,6.51,104.23,71.33,53.1,22.84,23.95,KINGFA
No. of Equity Shares,6407204.0,6407204.0,6407204.0,6407204.0,10110568.0,10110568.0,12110461.0,12110461.0,12110461.0,12110461.0,KINGFA
New Bonus Shares,,,,,,,,,,,KINGFA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,KINGFA
