Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2549.64,3103.21,2703.96,2472.81,2763.79,2925.55,2038.9,2069.89,2333.06,1719.13,PATELENG
Raw Material Cost,,,,,9.29,7.62,,2.29,9.1,,PATELENG
Change in Inventory,,,,,,,,,,,PATELENG
Power and Fuel,,,55.05,43.6,29.48,38.66,42.07,51.74,64.68,42.02,PATELENG
Other Mfr. Exp,2064.52,2467.1,2061.5,1749.72,1910.54,1974.31,1226.17,1446.3,1837.09,1220.78,PATELENG
Employee Cost,68.21,79.7,96.25,95.92,120.5,129.18,138.9,155.22,182.04,187.74,PATELENG
Selling and admin,50.4,63.92,60.66,50.17,52.71,61.39,72.27,74.84,79.19,54.73,PATELENG
Other Expenses,23.88,48.33,57.71,102.74,286.68,185.54,102.43,62.47,36.14,45.01,PATELENG
Other Income,93.83,105.22,146.31,195.42,280.55,262.38,175.91,201.78,325.91,49.39,PATELENG
Depreciation,52.82,52.55,54.23,51.92,45.52,46.01,44.47,40.93,58.63,63.91,PATELENG
Interest,288.08,420.11,428.63,552.29,628.75,637.91,536.24,322.52,330.91,369.38,PATELENG
Profit before tax,95.56,76.72,36.24,21.87,-39.13,107.31,52.26,115.36,61.19,-215.05,PATELENG
Tax,35.13,27.51,11.25,9.99,-9.23,65.49,-6.82,32.48,24.03,-76.65,PATELENG
Net profit,60.43,49.22,25.0,11.89,-29.9,41.82,59.08,82.87,37.17,-138.4,PATELENG
