Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,103.43,56.59,48.24,19.61,53.86,57.36,54.45,72.59,74.51,18.25,ORIENTALTL
Raw Material Cost,69.61,52.09,41.72,13.32,36.18,40.07,47.89,81.22,62.09,15.33,ORIENTALTL
Change in Inventory,-21.76,-0.66,-0.59,-6.03,-9.96,-9.41,3.44,16.95,-0.89,0.47,ORIENTALTL
Power and Fuel,1.17,0.77,0.79,0.71,0.76,0.68,0.69,0.56,0.55,0.48,ORIENTALTL
Other Mfr. Exp,2.7,1.27,2.7,1.54,4.21,2.89,1.06,0.54,0.35,0.13,ORIENTALTL
Employee Cost,3.82,2.91,2.33,1.97,1.44,0.99,1.05,1.2,1.18,0.7,ORIENTALTL
Selling and admin,2.35,1.45,1.42,1.05,1.14,1.02,1.12,0.91,0.99,0.57,ORIENTALTL
Other Expenses,2.28,2.69,2.29,1.54,1.49,0.57,0.37,0.04,-0.01,0.12,ORIENTALTL
Other Income,12.59,3.35,0.5,1.95,9.29,1.18,-2.14,-0.43,,2.1,ORIENTALTL
Depreciation,1.37,1.36,1.33,1.79,1.78,1.61,1.53,1.47,1.47,1.47,ORIENTALTL
Interest,10.29,10.93,11.45,4.75,4.77,0.4,0.72,1.6,4.53,4.61,ORIENTALTL
Profit before tax,0.67,-14.19,-15.88,-11.14,1.42,0.9,1.32,1.57,2.47,-2.59,ORIENTALTL
Tax,0.46,0.18,-2.49,,0.33,0.18,-6.37,0.76,0.42,1.34,ORIENTALTL
Net profit,0.2,-14.37,-13.39,-11.14,1.1,0.72,7.68,0.82,2.05,-3.92,ORIENTALTL
