Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,4.49,1.0,38.94,0.42,21.23,1.99,19.51,15.04,27.28,7.75,PNC
Raw Material Cost,1.89,,,,,,,,,,PNC
Change in Inventory,-1.33,-1.27,-2.69,13.33,-2.88,8.83,-1.63,-1.05,,-0.76,PNC
Power and Fuel,0.04,0.07,0.05,0.05,0.06,,,,,,PNC
Other Mfr. Exp,0.32,2.68,27.78,13.93,4.93,10.21,12.46,8.65,21.6,6.26,PNC
Employee Cost,0.98,0.95,0.99,1.61,1.29,1.3,1.24,1.59,2.07,1.47,PNC
Selling and admin,1.8,1.39,1.66,1.8,8.85,2.06,1.68,1.98,1.76,1.17,PNC
Other Expenses,1.35,0.39,2.14,0.54,0.33,0.36,0.56,0.58,1.07,3.99,PNC
Other Income,1.32,1.44,2.04,-0.41,0.62,2.38,0.47,0.48,0.69,0.84,PNC
Depreciation,0.19,0.18,0.19,0.39,0.22,0.2,0.18,0.21,0.27,0.27,PNC
Interest,1.12,0.84,0.41,0.37,0.78,0.63,0.66,0.6,0.54,0.37,PNC
Profit before tax,-3.21,-5.33,5.07,-5.35,2.51,-1.56,1.57,0.86,0.66,-5.7,PNC
Tax,-0.14,0.08,0.51,-0.05,3.68,-0.18,-0.53,-0.08,-0.22,-0.36,PNC
Net profit,-3.08,-5.41,4.55,-5.29,-1.17,-1.37,2.1,0.94,0.88,-5.35,PNC
