Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.48,AJMERA
Reserves,306.84,311.76,312.56,328.7,353.76,404.97,468.98,522.76,545.84,565.2,AJMERA
Borrowings,3.09,155.34,188.75,214.82,240.46,385.53,470.21,739.6,830.99,641.43,AJMERA
Other Liabilities,104.19,176.51,254.55,333.06,344.7,327.61,348.08,270.14,157.37,233.38,AJMERA
Total,449.6,679.09,791.34,912.06,974.4,1153.59,1322.75,1567.98,1569.68,1475.49,AJMERA
Net Block,10.0,11.29,12.14,11.98,10.43,8.55,8.25,9.82,8.36,6.91,AJMERA
Capital Work in Progress,,,,,,,,,,,AJMERA
Investments,92.0,92.06,91.96,91.97,91.92,98.38,117.29,134.17,134.18,134.17,AJMERA
Other Assets,347.6,575.74,687.24,808.11,872.05,1046.66,1197.21,1423.99,1427.14,1334.41,AJMERA
Total,449.6,679.09,791.34,912.06,974.4,1153.59,1322.75,1567.98,1569.68,1475.49,AJMERA
Receivables,7.7,4.99,3.51,15.16,34.46,122.21,171.48,167.79,167.61,127.24,AJMERA
Inventory,167.01,267.29,359.83,408.29,431.89,465.65,521.33,621.92,602.42,534.4,AJMERA
Cash & Bank,4.56,14.33,13.51,4.56,5.09,8.02,15.09,20.97,15.1,19.13,AJMERA
No. of Equity Shares,35484875.0,35484875.0,35484900.0,35484875.0,35484875.0,35484875.0,35484875.0,35484875.0,35484875.0,35484875.0,AJMERA
New Bonus Shares,,,,,,,,,,,AJMERA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,AJMERA
