Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,107.18,107.18,107.18,121.63,121.86,121.86,145.33,159.86,159.86,159.86,KARURVYSYA
Reserves,2601.04,2978.01,3219.16,4124.4,4451.09,4913.83,6118.86,6262.94,6440.41,6799.88,KARURVYSYA
Borrowings,34084.15,42652.32,47050.89,47591.02,52973.14,55395.46,59284.08,61433.29,60259.26,65806.72,KARURVYSYA
Other Liabilities,842.52,995.83,1165.83,1315.43,1438.63,1376.47,1393.16,1484.03,1418.64,1856.73,KARURVYSYA
Total,37634.89,46733.34,51543.06,53152.48,58984.72,61807.62,66941.43,69340.12,68278.17,74623.19,KARURVYSYA
Net Block,244.37,320.41,375.94,394.51,416.54,410.94,474.7,544.94,563.47,518.46,KARURVYSYA
Capital Work in Progress,0.48,1.7,8.76,16.66,3.58,7.67,53.49,38.04,23.16,20.6,KARURVYSYA
Investments,10506.09,13837.26,13247.0,12375.15,14442.67,14857.48,15803.21,14881.59,15762.45,16018.93,KARURVYSYA
Other Assets,26883.95,32573.97,37911.36,40366.16,44121.93,46531.53,50610.03,53875.55,51929.09,58065.2,KARURVYSYA
Total,37634.89,46733.34,51543.06,53152.48,58984.72,61807.62,66941.43,69340.12,68278.17,74623.19,KARURVYSYA
Receivables,,,,,,,,,,,KARURVYSYA
Inventory,,,,,,,,,,,KARURVYSYA
Cash & Bank,2035.45,1796.02,2678.14,2749.09,2891.6,4345.09,4309.22,3697.05,4392.55,6320.34,KARURVYSYA
No. of Equity Shares,107180406.0,107181106.0,107181106.0,121629609.0,121864454.0,609322270.0,726639371.0,799310947.0,799320719.0,799320719.0,KARURVYSYA
New Bonus Shares,,,,,,,,,,,KARURVYSYA
Face value,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,KARURVYSYA
