Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,32.38,32.39,32.39,32.39,32.39,32.39,29.04,29.04,29.04,29.04,NUCLEUS
Reserves,260.21,287.09,323.22,362.31,392.1,458.37,390.8,441.09,512.82,617.9,NUCLEUS
Borrowings,,,,,,,,,5.49,3.26,NUCLEUS
Other Liabilities,80.7,95.28,104.5,118.19,115.67,116.94,171.51,162.03,188.21,200.24,NUCLEUS
Total,373.29,414.76,460.11,512.89,540.16,607.7,591.35,632.16,735.56,850.44,NUCLEUS
Net Block,30.94,33.13,43.93,41.38,35.42,29.8,30.56,32.17,41.3,32.49,NUCLEUS
Capital Work in Progress,,,1.26,0.79,1.1,0.32,,0.02,0.26,0.5,NUCLEUS
Investments,116.65,164.12,226.38,170.67,253.36,447.25,393.69,433.06,488.99,648.73,NUCLEUS
Other Assets,225.7,217.51,188.54,300.05,250.28,130.33,167.1,166.91,205.01,168.72,NUCLEUS
Total,373.29,414.76,460.11,512.89,540.16,607.7,591.35,632.16,735.56,850.44,NUCLEUS
Receivables,77.74,57.29,31.93,76.96,78.11,53.4,68.07,61.05,79.96,77.41,NUCLEUS
Inventory,,4.95,,,,,,,,,NUCLEUS
Cash & Bank,73.58,90.47,71.99,162.98,93.14,33.48,45.8,52.24,73.93,23.58,NUCLEUS
No. of Equity Shares,32386254.0,32383634.0,32386524.0,32386524.0,32386524.0,32383724.0,29040724.0,29040724.0,29040724.0,29040724.0,NUCLEUS
New Bonus Shares,,,,,,,,,,,NUCLEUS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NUCLEUS
