Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.96,11.96,11.96,23.91,23.91,23.91,23.91,23.91,23.91,23.91,ALKEM
Reserves,1851.79,2290.78,2703.0,3077.11,3575.59,4368.74,4861.45,5441.3,6256.53,7601.84,ALKEM
Borrowings,824.2,1229.46,947.07,1102.54,380.27,368.23,547.52,502.96,1209.38,1339.16,ALKEM
Other Liabilities,478.23,479.02,539.53,657.24,842.64,1137.47,1381.29,1323.98,1616.01,1807.82,ALKEM
Total,3166.18,4011.22,4201.56,4860.8,4822.41,5898.35,6814.17,7292.15,9105.83,10772.73,ALKEM
Net Block,664.92,832.06,909.39,870.46,874.68,1125.63,1470.99,1606.38,1836.76,1758.36,ALKEM
Capital Work in Progress,,,,95.89,146.55,218.44,298.92,381.59,313.66,323.26,ALKEM
Investments,372.17,579.41,939.99,1070.56,1157.67,1517.64,1544.5,1695.6,1956.04,2152.38,ALKEM
Other Assets,2129.09,2599.75,2352.18,2823.89,2643.51,3036.64,3499.76,3608.58,4999.37,6538.73,ALKEM
Total,3166.18,4011.22,4201.56,4860.8,4822.41,5898.35,6814.17,7292.15,9105.83,10772.73,ALKEM
Receivables,251.71,291.81,290.32,375.01,480.44,633.32,875.0,966.64,1555.07,1556.55,ALKEM
Inventory,309.22,452.8,504.56,548.24,590.03,858.76,1024.16,991.28,1092.58,1513.26,ALKEM
Cash & Bank,493.25,965.18,122.76,633.32,524.03,199.06,278.3,397.94,765.61,1673.36,ALKEM
No. of Equity Shares,11956500.0,11956500.0,11956500.0,119565000.0,119565000.0,119565000.0,119565000.0,119565000.0,119565000.0,119565000.0,ALKEM
New Bonus Shares,,,,59782500.0,,,,,,,ALKEM
Face value,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,ALKEM
