Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,2778.82,2312.68,2536.64,2236.87,991.54,2479.18,3029.64,3217.67,2443.53,2917.97,BOSCHLTD
Expenses,2295.91,1980.05,2216.39,1895.48,1093.63,2190.92,2671.56,2598.59,2136.89,2560.45,BOSCHLTD
Other Income,16.65,37.26,3.4,-156.58,-23.8,-298.52,-35.35,117.12,98.97,124.36,BOSCHLTD
Depreciation,75.54,82.73,109.84,115.8,72.83,79.8,96.93,92.08,67.1,82.87,BOSCHLTD
Interest,1.78,0.57,2.9,4.91,1.81,1.32,6.81,4.08,3.2,1.52,BOSCHLTD
Profit before tax,422.24,286.59,210.91,64.1,-200.53,-91.38,218.99,640.04,335.31,397.49,BOSCHLTD
Tax,142.29,188.19,20.58,-17.04,-80.07,-26.59,33.24,158.04,75.55,25.54,BOSCHLTD
Net profit,279.95,98.4,190.33,81.14,-120.46,-64.79,185.75,482.0,259.76,371.95,BOSCHLTD
Operating Profit,482.91,332.63,320.25,341.39,-102.09,288.26,358.08,619.08,306.64,357.52,BOSCHLTD
