Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,4.0,4.0,4.0,4.0,4.0,6.4,6.4,6.4,6.4,6.4,BHAGYAPROP
Reserves,-0.2,-0.24,-0.24,-0.26,-0.25,92.94,93.74,100.27,106.24,107.61,BHAGYAPROP
Borrowings,58.83,58.54,56.39,55.54,56.11,,,0.58,10.05,0.23,BHAGYAPROP
Other Liabilities,,,,0.01,0.21,4.23,3.78,5.53,6.87,9.1,BHAGYAPROP
Total,62.63,62.3,60.15,59.29,60.07,103.57,103.92,112.78,129.56,123.34,BHAGYAPROP
Net Block,59.27,59.3,59.29,59.28,59.27,56.45,56.58,49.42,41.5,40.66,BHAGYAPROP
Capital Work in Progress,0.06,,,,0.58,,,,,,BHAGYAPROP
Investments,,,,,,3.6,3.6,13.2,3.6,3.6,BHAGYAPROP
Other Assets,3.3,3.0,0.86,0.01,0.22,43.52,43.74,50.16,84.46,79.08,BHAGYAPROP
Total,62.63,62.3,60.15,59.29,60.07,103.57,103.92,112.78,129.56,123.34,BHAGYAPROP
Receivables,,,,,0.03,0.03,0.07,0.14,0.52,0.31,BHAGYAPROP
Inventory,,,,,,,,,,,BHAGYAPROP
Cash & Bank,,0.01,0.01,0.01,0.19,,0.08,4.96,0.1,0.82,BHAGYAPROP
No. of Equity Shares,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,31995000.0,31995000.0,31995000.0,31995000.0,31995000.0,BHAGYAPROP
New Bonus Shares,,,,,,,,,,,BHAGYAPROP
Face value,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,BHAGYAPROP
